,crash_id,person_age,charge,person_ethnicity,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,has_motocycle_endorsment,driver_license_state,driver_license_type,person_injury_severity,license_plate_state,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
1033,16779526.0,19.0,no charges,98 - other,2018-12-06,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,no data,suzuki,unknown (suzuki),2007
1034,16782687.0,23.0,no charges,w - white,2018-12-07,friday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,trq - turquoise(blue),no data,vespa,unknown (vespa),2004
1035,16782722.0,21.0,no charges,98 - other,2018-12-07,friday,1 - male,"4 - worn, unk damage",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,honda,cbr600 (honda),2015
1036,16791989.0,30.0,no charges,b - black,2018-12-07,friday,2 - female,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,honda,unknown (honda),2013
1037,16792981.0,41.0,"unsafe speed, no restricted class m license, motor driven cycle",h - hispanic,2018-12-07,friday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,no data,yamaha,fz07 (yamaha),2017
1038,16783975.0,39.0,no charges,h - hispanic,2018-12-08,saturday,1 - male,1 - not worn,am - class a and m,1.0,tx - texas,2 - commercial driver lic.,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,fls (harley-davidson),2016
1039,16792387.0,49.0,"nol, failure to display valid reg.",w - white,2018-12-09,sunday,2 - female,1 - not worn,5 - unlicensed,0.0,,5 - unlicensed,b - suspected minor injury,no data,mc - motorcycle,blu - blue,no data,unknown,unknown (unknown),2002
1040,16792259.0,37.0,no charges,w - white,2018-12-11,tuesday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,no data,harley-davidson,fld (harley-davidson),2004
1041,16796681.0,20.0,no charges,w - white,2018-12-11,tuesday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,kawasaki,ninja zx (kawasaki),2013
1042,16793788.0,41.0,no charges,w - white,2018-12-12,wednesday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,xlh1200 (harley-davidson),2009
1043,16797032.0,61.0,no charges,h - hispanic,2018-12-12,wednesday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,red - red,no data,harley-davidson,flhtcuse (harley-davidson),2006
1044,16797650.0,22.0,"fail to drive in a single lane, unsafe speed, improper dl for vehicle type (no class m license)",w - white,2018-12-12,wednesday,1 - male,"3 - worn, not damaged",c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,no data,suzuki,sv650 (suzuki),2001
1045,16799931.0,72.0,no charges,w - white,2018-12-12,wednesday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,red - red,no data,yamaha,fz1 (yamaha),2008
1046,16798084.0,45.0,no charges,w - white,2018-12-14,friday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,fxdli (harley-davidson),1999
1047,16802025.0,40.0,no charges,w - white,2018-12-14,friday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,flhtcu (harley-davidson),2015
1048,16848710.0,28.0,"unsafe speed, improper driver license for type vehicle(class m)",w - white,2018-12-14,friday,1 - male,"3 - worn, not damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,bmw,128i (bmw),2001
1049,16800852.0,39.0,no driver's license/motocycle endorsement,b - black,2018-12-15,saturday,1 - male,1 - not worn,5 - unlicensed,0.0,tx - texas,4 - id card,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,unknown (harley-davidson),2008
1050,16801001.0,60.0,no motor cycle endoresement,h - hispanic,2018-12-15,saturday,1 - male,1 - not worn,a - class a,0.0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,unknown (harley-davidson),2014
1051,16863301.0,22.0,no charges,b - black,2018-12-15,saturday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,suzuki,gsx (suzuki),2008
1052,16798671.0,21.0,no charges,a - asian,2018-12-16,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,no data,yamaha,fz07a (yamaha),2017
1053,16801615.0,18.0,no charges,w - white,2018-12-16,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,no data,yamaha,mt-01 (yamaha),2018
1054,16802692.0,57.0,no charges,b - black,2018-12-16,sunday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,2 - commercial driver lic.,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,no data,harley-davidson,unknown (harley-davidson),2008
1055,16912567.0,40.0,no charges,w - white,2018-12-21,friday,1 - male,1 - not worn,5 - unlicensed,0.0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,honda,unknown (honda),2004
1056,16988084.0,26.0,no charges,w - white,2018-12-21,friday,1 - male,"4 - worn, unk damage",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,no data,honda,vt1300 (honda),2007
1057,16916692.0,62.0,no charges,w - white,2018-12-22,saturday,2 - female,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,no data,harley-davidson,unknown (harley-davidson),2018
1058,16982308.0,21.0,no charges,h - hispanic,2018-12-22,saturday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,no data,no data,suzuki,gsx600 (suzuki),2008
1059,16848346.0,34.0,no charges,h - hispanic,2018-12-23,sunday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,11 - defective steering mechanism,suzuki,unknown (suzuki),2006
1060,16865359.0,52.0,no charges,w - white,2018-12-23,sunday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ple - purple,no data,kawasaki,unknown (kawasaki),2000
1061,16986517.0,29.0,no charges,w - white,2018-12-23,sunday,1 - male,99 - unknown if worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,unknown (harley-davidson),2014
1062,16855293.0,26.0,no charges,a - asian,2018-12-30,sunday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,yamaha,xvs1100 (yamaha),2015
1063,16983977.0,59.0,no charges,w - white,2018-12-31,monday,1 - male,99 - unknown if worn,c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,fls (harley-davidson),2016
1064,16848936.0,46.0,no charges,w - white,2019-01-04,friday,1 - male,"3 - worn, not damaged",c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,no data,suzuki,unknown (suzuki),2004
1065,16912576.0,56.0,no charges,h - hispanic,2019-01-04,friday,1 - male,"2 - worn, damaged",5 - unlicensed,0.0,,5 - unlicensed,b - suspected minor injury,no data,mc - motorcycle,blk - black,no data,suzuki,unknown (suzuki),1988
1066,16842949.0,23.0,unsafe speed,w - white,2019-01-05,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,no data,honda,unknown (honda),2013
1067,16844684.0,24.0,no charges,w - white,2019-01-05,saturday,1 - male,"2 - worn, damaged",98 - other/out of state,0.0,ia - iowa,1 - driver license,a - suspected serious injury,ia - iowa,mc - motorcycle,gry - gray,no data,yamaha,unknown (yamaha),2018
1068,16846020.0,66.0,no charges,w - white,2019-01-05,saturday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,suzuki,unknown (suzuki),2005
1069,16848163.0,61.0,no charges,h - hispanic,2019-01-05,saturday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,no data,honda,gl1800 (honda),2004
1070,17506388.0,50.0,no charges,b - black,2019-01-05,saturday,2 - female,"3 - worn, not damaged",am - class a and m,1.0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,honda,unknown (honda),2004
1071,16844770.0,27.0,speeding 10% or more above posted speed,w - white,2019-01-06,sunday,1 - male,"4 - worn, unk damage",cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,no data,bmw,s 1000 (bmw),2018
1072,16848148.0,29.0,unsafe speed,b - black,2019-01-06,sunday,1 - male,"2 - worn, damaged",a - class a,0.0,tx - texas,2 - commercial driver lic.,n - not injured,tx - texas,mc - motorcycle,bro - brown,no data,harley-davidson,unknown (harley-davidson),2009
1073,16860863.0,60.0,no charges,w - white,2019-01-06,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,unknown (harley-davidson),2001
1074,16863664.0,31.0,no charges,w - white,2019-01-06,sunday,1 - male,"2 - worn, damaged",5 - unlicensed,0.0,ca - california,4 - id card,a - suspected serious injury,ca - california,mc - motorcycle,red - red,no data,honda,unknown (honda),2007
1075,16984111.0,21.0,no charges,w - white,2019-01-06,sunday,1 - male,"2 - worn, damaged",5 - unlicensed,0.0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,no data,suzuki,gs750 (suzuki),2008
1076,17055837.0,32.0,no charges,99 - unknown,2019-01-06,sunday,1 - male,99 - unknown if worn,5 - unlicensed,0.0,ut - utah,4 - id card,b - suspected minor injury,ut - utah,mc - motorcycle,red - red,no data,unknown,unknown (unknown),2016
1077,16847554.0,30.0,no charges,b - black,2019-01-07,monday,1 - male,"2 - worn, damaged",am - class a and m,1.0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,ong - orange,no data,harley-davidson,flht (harley-davidson),2008
1078,16852897.0,67.0,no charges,w - white,2019-01-07,monday,1 - male,"2 - worn, damaged",am - class a and m,1.0,tx - texas,2 - commercial driver lic.,k - fatal injury,tx - texas,mc - motorcycle,blu - blue,no data,victory motorcycles,unknown (victory motorcycles),2014
1079,16986300.0,44.0,no charges,w - white,2019-01-07,monday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,suzuki,dl100 (suzuki),2007
1080,16849217.0,54.0,no charges,w - white,2019-01-08,tuesday,1 - male,1 - not worn,cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,no data,harley-davidson,flde (harley-davidson),2018
1081,16851844.0,52.0,no charges,w - white,2019-01-08,tuesday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ple - purple,no data,honda,gl1500 (honda),1996
1082,16857357.0,26.0,evading with motor vehicle,w - white,2019-01-08,tuesday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,sil - silver,no data,honda,cbr1000 (honda),1999
1083,16868223.0,48.0,no charges,w - white,2019-01-08,tuesday,2 - female,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,no data,yamaha,unknown (yamaha),2003
1084,16843317.0,29.0,no charges,h - hispanic,2019-01-09,wednesday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,honda,cbr600 (honda),2005
1085,16846414.0,32.0,no charges,w - white,2019-01-09,wednesday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,yamaha,unknown (yamaha),2015
1086,16848102.0,33.0,no charges,w - white,2019-01-09,wednesday,1 - male,"2 - worn, damaged",5 - unlicensed,0.0,,5 - unlicensed,b - suspected minor injury,no data,mc - motorcycle,blk - black,no data,kawasaki,kl650 (kawasaki),2012
1087,16847685.0,32.0,evading with a vehicle,w - white,2019-01-10,thursday,1 - male,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,kawasaki,zx600 (kawasaki),2002
1088,16846908.0,33.0,no charges,98 - other,2019-01-11,friday,2 - female,"2 - worn, damaged",c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,xl1200 (harley-davidson),2012
1089,16849052.0,41.0,no charges,w - white,2019-01-11,friday,1 - male,1 - not worn,a - class a,0.0,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,flhc (harley-davidson),2010
1090,16929335.0,25.0,no charges,w - white,2019-01-11,friday,1 - male,"3 - worn, not damaged",c - class c,0.0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,no data,yamaha,unknown (yamaha),2003
1091,16844708.0,19.0,"changed lanes when unsafe, no dl, fmfr, expired registration",w - white,2019-01-12,saturday,1 - male,"2 - worn, damaged",5 - unlicensed,0.0,,5 - unlicensed,a - suspected serious injury,no data,mc - motorcycle,blk - black,no data,suzuki,gsx-r600 (suzuki),2007
1092,16846912.0,31.0,no charges,w - white,2019-01-12,saturday,1 - male,1 - not worn,am - class a and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,harley-davidson,fxd (harley-davidson),2017
1093,16855578.0,23.0,no charges,a - asian,2019-01-12,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1.0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,sil - silver,no data,kawasaki,zx600 (kawasaki),2018
1094,16867325.0,39.0,driving while license invalid,w - white,2019-01-12,saturday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,10 - defective or no vehicle brakes,honda,unknown (honda),2006
1095,16865332.0,42.0,"driving while intoxicated 3rd or more, driving while license invalid with previous, fail to maintain financial responsibility, display license plate knowingly altered or made illegible, improper driver license for type vehicle(no m/c license), operate motorcycle without approved headgear",h - hispanic,2019-01-13,sunday,1 - male,1 - not worn,c - class c,0.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,suzuki,dr600 (suzuki),2005
1096,16865751.0,40.0,unsafe speed,w - white,2019-01-13,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,no data,aprilia,rsv (aprilia),2015
1097,16986700.0,25.0,no charges,w - white,2019-01-13,sunday,1 - male,99 - unknown if worn,99 - unknown,0.0,un - unknown,99 - unknown,b - suspected minor injury,un - unknown,mc - motorcycle,blk - black,no data,kawasaki,ninja zx (kawasaki),2009
1098,16865454.0,23.0,evading,w - white,2019-01-15,tuesday,1 - male,"3 - worn, not damaged",cm - class c and m,1.0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,no data,yamaha,fz07 (yamaha),2015
