crash_id,person_injury_severity,crash_date,crash_month,crash_time,crash_year,day_of_week,city,county,latitude,longitude,rural_flag,rural_urban_type,road_class,physical_feature_1,population_group,property_damages
16473455,B - SUSPECTED MINOR INJURY,2018-06-17,6,1209,2018,SUNDAY,OUTSIDE CITY LIMITS,EL PASO,31.84284624,-106.32560028,Yes,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
16473731,99 - UNKNOWN,2018-06-17,6,1123,2018,SUNDAY,OUTSIDE CITY LIMITS,EDWARDS,29.88955803,-100.11904409,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
16473950,C - POSSIBLE INJURY,2018-06-17,6,1738,2018,SUNDAY,MCALLEN,HIDALGO,26.21916611,-98.24277139,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16523281,A - SUSPECTED SERIOUS INJURY,2018-06-17,6,1405,2018,SUNDAY,OUTSIDE CITY LIMITS,FANNIN,33.64208397,-96.13659909,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16474567,B - SUSPECTED MINOR INJURY,2018-06-18,6,640,2018,MONDAY,SAN ANTONIO,BEXAR,29.42244781,-98.59964229,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16537318,B - SUSPECTED MINOR INJURY,2018-06-24,6,2306,2018,SUNDAY,FORT WORTH,TARRANT,32.75052396,-97.5134814,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16528971,A - SUSPECTED SERIOUS INJURY,2018-06-25,6,342,2018,MONDAY,OUTSIDE CITY LIMITS,HARRIS,29.97112151,-95.70043528,Yes,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
16522304,A - SUSPECTED SERIOUS INJURY,2018-06-28,6,1836,2018,THURSDAY,OUTSIDE CITY LIMITS,HOWARD,32.27748454,-101.45998145,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,ROAD SIGN
16603356,B - SUSPECTED MINOR INJURY,2018-06-28,6,1728,2018,THURSDAY,HASLET,TARRANT,32.97357185,-97.32121902,Yes,no data,CITY STREET,NOT APPLICABLE,"TOWN UNDER 2,499 POP",NONE
16526732,A - SUSPECTED SERIOUS INJURY,2018-06-29,6,1639,2018,FRIDAY,OUTSIDE CITY LIMITS,PANOLA,32.03374302,-94.04339026,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16517659,B - SUSPECTED MINOR INJURY,2018-06-30,6,2116,2018,SATURDAY,PASADENA,HARRIS,29.59524862,-95.06054491,No,no data,CITY STREET,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16526102,B - SUSPECTED MINOR INJURY,2018-07-01,7,2057,2018,SUNDAY,GALVESTON,GALVESTON,no data,no data,No,no data,CITY STREET,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
16519405,A - SUSPECTED SERIOUS INJURY,2018-07-02,7,1216,2018,MONDAY,OUTSIDE CITY LIMITS,MONTGOMERY,30.32830465,-95.24415099,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
16523252,K - FATAL INJURY,2018-07-02,7,1900,2018,MONDAY,OUTSIDE CITY LIMITS,MILAM,30.79335193,-96.83493474,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16527191,C - POSSIBLE INJURY,2018-07-02,7,745,2018,MONDAY,OUTSIDE CITY LIMITS,COMANCHE,31.87760402,-98.33354356,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16519715,B - SUSPECTED MINOR INJURY,2018-07-03,7,1157,2018,TUESDAY,SHERMAN,GRAYSON,33.64603408,-96.62109256,No,no data,CITY STREET,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
16534045,B - SUSPECTED MINOR INJURY,2018-07-03,7,2339,2018,TUESDAY,MESQUITE,DALLAS,32.77831013,-96.60222733,No,no data,CITY STREET,ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY,"100,000 - 249,999 POP",NONE
16582443,A - SUSPECTED SERIOUS INJURY,2018-07-03,7,1137,2018,TUESDAY,MESQUITE,DALLAS,32.78220424,-96.6666726,No,no data,CITY STREET,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16515454,A - SUSPECTED SERIOUS INJURY,2018-07-04,7,230,2018,WEDNESDAY,OUTSIDE CITY LIMITS,HARRISON,32.64347715,-94.40750339,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16536928,K - FATAL INJURY,2018-07-04,7,1154,2018,WEDNESDAY,OUTSIDE CITY LIMITS,EL PASO,31.90419306,-106.45421505,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,CABLE BARRIER SYSTEM
16515484,B - SUSPECTED MINOR INJURY,2018-07-05,7,2045,2018,THURSDAY,OUTSIDE CITY LIMITS,DENTON,33.35555154,-97.35991308,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16515755,A - SUSPECTED SERIOUS INJURY,2018-07-05,7,2006,2018,THURSDAY,PLANO,COLLIN,33.04802236,-96.69604481,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16515815,A - SUSPECTED SERIOUS INJURY,2018-07-05,7,2122,2018,THURSDAY,HOUSTON,HARRIS,29.62031271,-95.19554805,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16522649,B - SUSPECTED MINOR INJURY,2018-07-05,7,1546,2018,THURSDAY,BURLESON,JOHNSON,32.52962615,-97.31838362,No,no data,CITY STREET,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
16515829,A - SUSPECTED SERIOUS INJURY,2018-07-06,7,921,2018,FRIDAY,OUTSIDE CITY LIMITS,EL PASO,31.49456825,-106.10051756,Yes,RURAL (<5000),INTERSTATE,NOT APPLICABLE,RURAL,NONE
16516272,B - SUSPECTED MINOR INJURY,2018-07-06,7,1614,2018,FRIDAY,BASTROP,BASTROP,30.10518646,-97.32914734,No,"SMALL URBAN (5000-49,999)",US & STATE HIGHWAYS,NOT APPLICABLE,"5,000 - 9,999 POP",ONE REFLECTOR STAND
16520274,C - POSSIBLE INJURY,2018-07-06,7,1433,2018,FRIDAY,FORT WORTH,TARRANT,32.78361428,-97.30856244,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16522286,B - SUSPECTED MINOR INJURY,2018-07-06,7,1420,2018,FRIDAY,MCKINNEY,COLLIN,33.17529311,-96.72205619,No,no data,CITY STREET,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16529022,A - SUSPECTED SERIOUS INJURY,2018-07-07,7,2315,2018,SATURDAY,HOUSTON,HARRIS,29.87159302,-95.2936132,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16536142,K - FATAL INJURY,2018-07-07,7,1258,2018,SATURDAY,OUTSIDE CITY LIMITS,PANOLA,32.26555048,-94.14006952,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16537474,C - POSSIBLE INJURY,2018-07-07,7,802,2018,SATURDAY,PLANO,COLLIN,33.00413169,-96.70978915,No,no data,TOLLWAY,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16518117,B - SUSPECTED MINOR INJURY,2018-07-08,7,1710,2018,SUNDAY,OUTSIDE CITY LIMITS,MEDINA,29.37945209,-99.08193619,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16519291,A - SUSPECTED SERIOUS INJURY,2018-07-08,7,1106,2018,SUNDAY,OUTSIDE CITY LIMITS,JOHNSON,32.48615342,-97.12343989,Yes,"SMALL URBAN (5000-49,999)",FARM TO MARKET,NOT APPLICABLE,RURAL,"TELEPHONE BOX, CYCLONE FENCE"
16523854,K - FATAL INJURY,2018-07-08,7,1811,2018,SUNDAY,CEDAR HILL,DALLAS,32.54902668,-96.97622126,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
16525706,C - POSSIBLE INJURY,2018-07-08,7,1111,2018,SUNDAY,OUTSIDE CITY LIMITS,HARRIS,29.99200178,-95.50143953,Yes,no data,CITY STREET,NOT APPLICABLE,RURAL,NONE
16526518,A - SUSPECTED SERIOUS INJURY,2018-07-08,7,815,2018,SUNDAY,OUTSIDE CITY LIMITS,GRAYSON,33.54180353,-96.44149549,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16530780,C - POSSIBLE INJURY,2018-07-08,7,15,2018,SUNDAY,FORT WORTH,TARRANT,32.89833425,-97.32897419,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16515151,B - SUSPECTED MINOR INJURY,2018-07-09,7,1820,2018,MONDAY,OUTSIDE CITY LIMITS,TRAVIS,30.28809065,-97.5742305,Yes,"LARGE URBANIZED (200,000+)",FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16515301,B - SUSPECTED MINOR INJURY,2018-07-09,7,1511,2018,MONDAY,OUTSIDE CITY LIMITS,LAMPASAS,31.10067145,-98.34903042,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,METAL POLE & SIGN (50 MPH AVISORY SIGN)
16520768,B - SUSPECTED MINOR INJURY,2018-07-09,7,1245,2018,MONDAY,COLLEGE STATION,BRAZOS,30.59547139,-96.30719216,No,"URBANIZED (50,000-199,999)",FARM TO MARKET,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
16527366,A - SUSPECTED SERIOUS INJURY,2018-07-09,7,18,2018,MONDAY,HOUSTON,HARRIS,29.78455353,-95.56305695,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,CROSSOVER FROM ONE FRONTAGE ROAD TO OTHER,"250,000 POP AND OVER",NONE
16517149,B - SUSPECTED MINOR INJURY,2018-07-10,7,2144,2018,TUESDAY,OUTSIDE CITY LIMITS,HILL,32.10929523,-97.0022337,Yes,RURAL (<5000),INTERSTATE,NOT APPLICABLE,RURAL,NONE
16519384,C - POSSIBLE INJURY,2018-07-10,7,1442,2018,TUESDAY,LUFKIN,ANGELINA,31.3520897,-94.72086019,No,"SMALL URBAN (5000-49,999)",US & STATE HIGHWAYS,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
16522023,K - FATAL INJURY,2018-07-10,7,2225,2018,TUESDAY,PASADENA,HARRIS,29.71297748,-95.15347476,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"100,000 - 249,999 POP",CONCRETE BARRIER WALL
16522121,B - SUSPECTED MINOR INJURY,2018-07-10,7,2129,2018,TUESDAY,LUBBOCK,LUBBOCK,33.56337434,-101.94400228,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16528165,B - SUSPECTED MINOR INJURY,2018-07-10,7,2134,2018,TUESDAY,PLANO,COLLIN,33.04093133,-96.70264007,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16518027,B - SUSPECTED MINOR INJURY,2018-07-11,7,953,2018,WEDNESDAY,PLANO,COLLIN,33.08895047,-96.80545592,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16520233,C - POSSIBLE INJURY,2018-07-11,7,1108,2018,WEDNESDAY,GRAND PRAIRIE,TARRANT,32.69152858,-97.04838464,No,no data,CITY STREET,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16521053,B - SUSPECTED MINOR INJURY,2018-07-11,7,827,2018,WEDNESDAY,OUTSIDE CITY LIMITS,DENTON,33.26882532,-96.94010836,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16521098,B - SUSPECTED MINOR INJURY,2018-07-11,7,1505,2018,WEDNESDAY,FORT WORTH,TARRANT,32.79407808,-97.37354612,No,"LARGE URBANIZED (200,000+)",FARM TO MARKET,ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY,"250,000 POP AND OVER",NONE
16523064,B - SUSPECTED MINOR INJURY,2018-07-11,7,1150,2018,WEDNESDAY,OUTSIDE CITY LIMITS,NOLAN,32.48670549,-100.20824023,Yes,RURAL (<5000),INTERSTATE,NOT APPLICABLE,RURAL,CENTER CABLES
16523325,A - SUSPECTED SERIOUS INJURY,2018-07-11,7,657,2018,WEDNESDAY,SHENANDOAH,MONTGOMERY,30.17883738,-95.45188871,Yes,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"TOWN UNDER 2,499 POP",NONE
16528313,B - SUSPECTED MINOR INJURY,2018-07-11,7,1330,2018,WEDNESDAY,OUTSIDE CITY LIMITS,BURLESON,30.61658724,-96.5490606,Yes,RURAL (<5000),US & STATE HIGHWAYS,ONE OR MORE TRAFFIC LANES CLOSED,RURAL,NONE
16528525,B - SUSPECTED MINOR INJURY,2018-07-11,7,1645,2018,WEDNESDAY,OUTSIDE CITY LIMITS,UVALDE,29.47115253,-99.76868572,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
16516338,C - POSSIBLE INJURY,2018-07-12,7,930,2018,THURSDAY,SAN ANTONIO,BEXAR,no data,no data,No,no data,NON TRAFFICWAY,IN A PARKING LOT,"250,000 POP AND OVER",NONE
16516804,B - SUSPECTED MINOR INJURY,2018-07-12,7,1310,2018,THURSDAY,OUTSIDE CITY LIMITS,SHELBY,31.77343407,-94.38152253,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16517759,A - SUSPECTED SERIOUS INJURY,2018-07-12,7,230,2018,THURSDAY,OUTSIDE CITY LIMITS,HARRIS,29.78953028,-95.0473481,Yes,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
16520579,B - SUSPECTED MINOR INJURY,2018-07-12,7,1544,2018,THURSDAY,WEATHERFORD,PARKER,no data,no data,No,no data,NON TRAFFICWAY,PRIVATE DRIVE OR ROAD,"25,000 - 49,999 POP",NONE
16521453,N - NOT INJURED,2018-07-12,7,1925,2018,THURSDAY,SAN ANTONIO,BEXAR,29.42449042,-98.48676425,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16522765,B - SUSPECTED MINOR INJURY,2018-07-12,7,108,2018,THURSDAY,OUTSIDE CITY LIMITS,TOM GREEN,31.56427137,-100.39931337,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16528067,B - SUSPECTED MINOR INJURY,2018-07-12,7,1810,2018,THURSDAY,BELTON,BELL,31.05518626,-97.55267898,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"10,000 - 24,999 POP",NONE
16538881,B - SUSPECTED MINOR INJURY,2018-07-12,7,2158,2018,THURSDAY,LUBBOCK,LUBBOCK,33.57256434,-101.94867801,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER","FENCE, FENCE"
16518088,A - SUSPECTED SERIOUS INJURY,2018-07-13,7,1010,2018,FRIDAY,SAN ANTONIO,BEXAR,29.4824578,-98.68952605,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",BRICK WALL ON HOUSE
16521873,K - FATAL INJURY,2018-07-13,7,206,2018,FRIDAY,EL PASO,EL PASO,31.79846105,-106.33256875,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16526315,A - SUSPECTED SERIOUS INJURY,2018-07-13,7,1650,2018,FRIDAY,OUTSIDE CITY LIMITS,MONTGOMERY,30.46271591,-95.57207606,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16530209,B - SUSPECTED MINOR INJURY,2018-07-13,7,1550,2018,FRIDAY,OUTSIDE CITY LIMITS,PALO PINTO,32.75662052,-98.12511909,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16518952,A - SUSPECTED SERIOUS INJURY,2018-07-14,7,1100,2018,SATURDAY,OUTSIDE CITY LIMITS,BELL,31.18878993,-97.3826544,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16521509,A - SUSPECTED SERIOUS INJURY,2018-07-14,7,1144,2018,SATURDAY,ROUND ROCK,WILLIAMSON,30.54372788,-97.64661376,No,no data,FARM TO MARKET,NOT APPLICABLE,"100,000 - 249,999 POP",LEFT TURN ONLY SIGN POST
16522093,B - SUSPECTED MINOR INJURY,2018-07-14,7,1404,2018,SATURDAY,OUTSIDE CITY LIMITS,COLLIN,33.28429868,-96.41962096,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16525527,A - SUSPECTED SERIOUS INJURY,2018-07-14,7,1639,2018,SATURDAY,HOUSTON,HARRIS,29.73134912,-95.37193586,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16525545,A - SUSPECTED SERIOUS INJURY,2018-07-14,7,1840,2018,SATURDAY,OUTSIDE CITY LIMITS,ELLIS,32.45527963,-96.74219561,Yes,"LARGE URBANIZED (200,000+)",FARM TO MARKET,NOT APPLICABLE,RURAL,GUARD RAIL DAMAGE
16525873,K - FATAL INJURY,2018-07-14,7,1950,2018,SATURDAY,OUTSIDE CITY LIMITS,BANDERA,29.85556964,-99.28096553,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
16530207,B - SUSPECTED MINOR INJURY,2018-07-14,7,1944,2018,SATURDAY,OUTSIDE CITY LIMITS,KERR,30.19495193,-99.34934509,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
16530473,A - SUSPECTED SERIOUS INJURY,2018-07-14,7,2253,2018,SATURDAY,OUTSIDE CITY LIMITS,ORANGE,30.06405586,-93.8552536,Yes,"URBANIZED (50,000-199,999)",FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16532729,C - POSSIBLE INJURY,2018-07-14,7,1942,2018,SATURDAY,HOUSTON,HARRIS,29.7751748,-95.3010131,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16534546,B - SUSPECTED MINOR INJURY,2018-07-14,7,1930,2018,SATURDAY,OUTSIDE CITY LIMITS,NUECES,27.71082863,-97.63293004,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16539177,B - SUSPECTED MINOR INJURY,2018-07-14,7,1910,2018,SATURDAY,ODESSA,ECTOR,31.85557581,-102.3747079,No,"URBANIZED (50,000-199,999)",US & STATE HIGHWAYS,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16520321,A - SUSPECTED SERIOUS INJURY,2018-07-15,7,1000,2018,SUNDAY,OUTSIDE CITY LIMITS,CASS,no data,no data,Yes,no data,FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16521083,N - NOT INJURED,2018-07-15,7,1936,2018,SUNDAY,EL PASO,EL PASO,31.74968139,-106.29194184,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16522389,N - NOT INJURED,2018-07-15,7,130,2018,SUNDAY,LAREDO,WEBB,27.52899608,-99.51903213,No,no data,CITY STREET,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16522401,B - SUSPECTED MINOR INJURY,2018-07-15,7,223,2018,SUNDAY,DRIPPING SPRINGS,HAYS,30.16804314,-98.08680725,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,"2,500 - 4,999 POP",NONE
16523227,B - SUSPECTED MINOR INJURY,2018-07-15,7,2207,2018,SUNDAY,SAN ANTONIO,BEXAR,29.45788584,-98.56646238,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16525434,B - SUSPECTED MINOR INJURY,2018-07-15,7,1210,2018,SUNDAY,ARLINGTON,TARRANT,32.75632341,-97.06595336,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16527359,K - FATAL INJURY,2018-07-15,7,1810,2018,SUNDAY,IRVING,DALLAS,32.83634179,-97.01684286,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16533362,A - SUSPECTED SERIOUS INJURY,2018-07-15,7,2110,2018,SUNDAY,ABILENE,TAYLOR,32.38933884,-99.74214,No,"URBANIZED (50,000-199,999)",US & STATE HIGHWAYS,NOT APPLICABLE,"100,000 - 249,999 POP","SCUFFS ON STREET LIGHT POLE, SCUFFS ON STREET LIGHT POLE"
16534635,A - SUSPECTED SERIOUS INJURY,2018-07-15,7,2252,2018,SUNDAY,OUTSIDE CITY LIMITS,WILLIAMSON,30.73039314,-97.93468856,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16535776,B - SUSPECTED MINOR INJURY,2018-07-15,7,1841,2018,SUNDAY,OUTSIDE CITY LIMITS,LIBERTY,30.10293477,-94.82639929,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,NONE
16522022,A - SUSPECTED SERIOUS INJURY,2018-07-16,7,2345,2018,MONDAY,OUTSIDE CITY LIMITS,JOHNSON,32.4850105,-97.52734874,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,NONE
16523523,B - SUSPECTED MINOR INJURY,2018-07-16,7,2154,2018,MONDAY,AUSTIN,TRAVIS,30.40281742,-97.74562358,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16526669,A - SUSPECTED SERIOUS INJURY,2018-07-16,7,1950,2018,MONDAY,CORPUS CHRISTI,NUECES,27.60342722,-97.22214924,No,"LARGE URBANIZED (200,000+)",FARM TO MARKET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16527953,B - SUSPECTED MINOR INJURY,2018-07-16,7,515,2018,MONDAY,OUTSIDE CITY LIMITS,YOUNG,33.3516593,-98.68239123,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
16534583,A - SUSPECTED SERIOUS INJURY,2018-07-16,7,2216,2018,MONDAY,OUTSIDE CITY LIMITS,SAN JACINTO,30.46065465,-95.03681314,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,"PIPE FENCE DAMAGE 15 FT, PANEL FENCING 15FT"
16534981,A - SUSPECTED SERIOUS INJURY,2018-07-16,7,1718,2018,MONDAY,OUTSIDE CITY LIMITS,UVALDE,29.47361388,-99.67848849,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,MAILBOX
16524253,N - NOT INJURED,2018-07-17,7,1826,2018,TUESDAY,VICTORIA,VICTORIA,28.81465003,-96.93574578,No,no data,CITY STREET,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
16524658,C - POSSIBLE INJURY,2018-07-17,7,1649,2018,TUESDAY,OUTSIDE CITY LIMITS,MIDLAND,32.0092332,-102.00796414,Yes,"URBANIZED (50,000-199,999)",INTERSTATE,NOT APPLICABLE,RURAL,NONE
16525141,B - SUSPECTED MINOR INJURY,2018-07-17,7,1950,2018,TUESDAY,DUNCANVILLE,DALLAS,32.66486283,-96.9063735,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"25,000 - 49,999 POP",NONE
16525199,B - SUSPECTED MINOR INJURY,2018-07-17,7,2109,2018,TUESDAY,SAN ANTONIO,BEXAR,29.39704822,-98.50525504,No,no data,CITY STREET,ONE OR MORE TRAFFIC LANES CLOSED,"250,000 POP AND OVER",NONE
16525492,C - POSSIBLE INJURY,2018-07-17,7,1927,2018,TUESDAY,HEREFORD,DEAF SMITH,34.82252606,-102.39175263,No,no data,CITY STREET,NOT APPLICABLE,"10,000 - 24,999 POP",NONE
16527010,B - SUSPECTED MINOR INJURY,2018-07-17,7,2129,2018,TUESDAY,ARLINGTON,TARRANT,32.71250744,-97.06283489,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16527413,C - POSSIBLE INJURY,2018-07-17,7,2240,2018,TUESDAY,SAN ANTONIO,BEXAR,29.55052494,-98.40735233,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16528719,A - SUSPECTED SERIOUS INJURY,2018-07-17,7,228,2018,TUESDAY,NEW BRAUNFELS,COMAL,29.71988898,-98.15071499,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"50,000 - 99,999 POP",NONE
16530199,A - SUSPECTED SERIOUS INJURY,2018-07-17,7,1046,2018,TUESDAY,OUTSIDE CITY LIMITS,BLANCO,30.0912537,-98.39943711,Yes,RURAL (<5000),FARM TO MARKET,NOT APPLICABLE,RURAL,20FT GUARDRAIL W/END TERMINAL
16527391,B - SUSPECTED MINOR INJURY,2018-07-18,7,2024,2018,WEDNESDAY,SAN ANTONIO,BEXAR,29.59781877,-98.41477228,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16528367,A - SUSPECTED SERIOUS INJURY,2018-07-18,7,1720,2018,WEDNESDAY,DALLAS,DALLAS,32.92310314,-96.8197059,No,no data,CITY STREET,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16529205,C - POSSIBLE INJURY,2018-07-18,7,640,2018,WEDNESDAY,SAN ANTONIO,BEXAR,29.43695365,-98.49187099,No,"LARGE URBANIZED (200,000+)",INTERSTATE,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16535051,C - POSSIBLE INJURY,2018-07-18,7,1900,2018,WEDNESDAY,UNIVERSAL CITY,BEXAR,29.53952246,-98.30599568,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"10,000 - 24,999 POP",NONE
16538348,A - SUSPECTED SERIOUS INJURY,2018-07-18,7,2207,2018,WEDNESDAY,ALLEN,COLLIN,33.12571357,-96.66360901,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16539206,B - SUSPECTED MINOR INJURY,2018-07-18,7,1045,2018,WEDNESDAY,ODESSA,ECTOR,31.88965708,-102.35175609,No,"URBANIZED (50,000-199,999)",US & STATE HIGHWAYS,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16527559,B - SUSPECTED MINOR INJURY,2018-07-19,7,1749,2018,THURSDAY,BEAUMONT,JEFFERSON,30.05046246,-94.08597341,No,no data,CITY STREET,NOT APPLICABLE,"100,000 - 249,999 POP",NONE
16530547,B - SUSPECTED MINOR INJURY,2018-07-19,7,2010,2018,THURSDAY,HOUSTON,HARRIS,29.84973418,-95.56374072,No,"LARGE URBANIZED (200,000+)",US & STATE HIGHWAYS,NOT APPLICABLE,"250,000 POP AND OVER",NONE
16539035,A - SUSPECTED SERIOUS INJURY,2018-07-19,7,2150,2018,THURSDAY,OUTSIDE CITY LIMITS,CALLAHAN,32.5147138,-99.38367287,Yes,RURAL (<5000),US & STATE HIGHWAYS,NOT APPLICABLE,RURAL,NONE
16528214,99 - UNKNOWN,2018-07-20,7,716,2018,FRIDAY,OUTSIDE CITY LIMITS,HAYS,29.99298417,-98.11164573,Yes,no data,COUNTY ROAD,NOT APPLICABLE,RURAL,FENCE
