latitude,longitude,person_injury_severity
29.82079287,-95.78306607,C - POSSIBLE INJURY
26.32033099,-98.34183656,B - SUSPECTED MINOR INJURY
no data,no data,B - SUSPECTED MINOR INJURY
30.44233196,-98.00781999,A - SUSPECTED SERIOUS INJURY
no data,no data,B - SUSPECTED MINOR INJURY
29.84769633,-98.36502431,B - SUSPECTED MINOR INJURY
29.98591313,-95.27636221,A - SUSPECTED SERIOUS INJURY
29.65355095,-95.21469348,99 - UNKNOWN
30.25370207,-95.9649734,B - SUSPECTED MINOR INJURY
29.79694939,-95.27159882,B - SUSPECTED MINOR INJURY
29.76929666,-95.34239815,B - SUSPECTED MINOR INJURY
29.87944971,-95.62747823,A - SUSPECTED SERIOUS INJURY
29.65762482,-95.38730309,C - POSSIBLE INJURY
28.22255127,-97.28996763,K - FATAL INJURY
31.66242439,-94.65137,B - SUSPECTED MINOR INJURY
27.68517036,-97.38315929,B - SUSPECTED MINOR INJURY
29.44742601,-95.30968137,N - NOT INJURED
29.78096035,-95.38308308,A - SUSPECTED SERIOUS INJURY
29.91931477,-95.39350308,A - SUSPECTED SERIOUS INJURY
29.82795889,-95.3613573,A - SUSPECTED SERIOUS INJURY
29.47814337,-95.07311385,B - SUSPECTED MINOR INJURY
29.54981812,-98.39949915,99 - UNKNOWN
33.49731023,-101.9330034,B - SUSPECTED MINOR INJURY
29.55381273,-98.66703301,A - SUSPECTED SERIOUS INJURY
30.86140434,-95.30614466,N - NOT INJURED
30.50304976,-97.919005,B - SUSPECTED MINOR INJURY
no data,no data,B - SUSPECTED MINOR INJURY
25.93432567,-97.52924267,B - SUSPECTED MINOR INJURY
29.91062476,-95.09211315,99 - UNKNOWN
32.69165427,-96.81049257,B - SUSPECTED MINOR INJURY
26.26596165,-98.20178411,B - SUSPECTED MINOR INJURY
29.74128661,-95.45814158,99 - UNKNOWN
29.28653192,-94.85704986,K - FATAL INJURY
29.64338422,-95.25418382,B - SUSPECTED MINOR INJURY
29.96508477,-95.698413,B - SUSPECTED MINOR INJURY
33.28299169,-96.97522939,K - FATAL INJURY
29.46265932,-94.6428239,C - POSSIBLE INJURY
30.35499382,-97.61313303,A - SUSPECTED SERIOUS INJURY
31.78478888,-106.39556865,B - SUSPECTED MINOR INJURY
26.19411759,-98.2790606,B - SUSPECTED MINOR INJURY
29.32953896,-96.12001865,B - SUSPECTED MINOR INJURY
26.2860865,-98.10583884,A - SUSPECTED SERIOUS INJURY
31.89852333,-106.44136047,C - POSSIBLE INJURY
32.38081541,-96.09130724,A - SUSPECTED SERIOUS INJURY
26.23374322,-98.19796057,B - SUSPECTED MINOR INJURY
25.96081319,-97.40742884,B - SUSPECTED MINOR INJURY
29.80344788,-95.21969342,C - POSSIBLE INJURY
29.65039007,-95.14464927,B - SUSPECTED MINOR INJURY
30.79608512,-98.21229445,A - SUSPECTED SERIOUS INJURY
31.7576901,-95.62488342,C - POSSIBLE INJURY
26.27409311,-97.58758826,B - SUSPECTED MINOR INJURY
33.59869658,-96.51373218,A - SUSPECTED SERIOUS INJURY
30.15263582,-95.60519472,A - SUSPECTED SERIOUS INJURY
32.80618526,-98.4553358,B - SUSPECTED MINOR INJURY
32.2571343,-95.32754298,B - SUSPECTED MINOR INJURY
33.04465834,-96.88981957,B - SUSPECTED MINOR INJURY
32.58652612,-97.05760868,B - SUSPECTED MINOR INJURY
no data,no data,C - POSSIBLE INJURY
29.32348057,-98.43098206,B - SUSPECTED MINOR INJURY
31.5785745,-97.13026255,B - SUSPECTED MINOR INJURY
29.50464703,-94.95769658,B - SUSPECTED MINOR INJURY
29.90440615,-95.4124022,A - SUSPECTED SERIOUS INJURY
29.33081178,-96.11951606,C - POSSIBLE INJURY
32.63779665,-94.78596176,C - POSSIBLE INJURY
33.04410632,-97.16659324,N - NOT INJURED
30.18244861,-96.58931455,C - POSSIBLE INJURY
32.8583036,-96.8792518,A - SUSPECTED SERIOUS INJURY
29.71201723,-95.20150189,N - NOT INJURED
29.59100547,-98.59722833,A - SUSPECTED SERIOUS INJURY
29.43487165,-98.64784584,B - SUSPECTED MINOR INJURY
30.85530163,-95.5018009,C - POSSIBLE INJURY
30.61696466,-96.30650281,B - SUSPECTED MINOR INJURY
no data,no data,C - POSSIBLE INJURY
32.57774172,-96.82236409,C - POSSIBLE INJURY
30.61333693,-98.3132845,B - SUSPECTED MINOR INJURY
31.07606186,-97.53263902,N - NOT INJURED
33.50839147,-101.87348681,A - SUSPECTED SERIOUS INJURY
no data,no data,B - SUSPECTED MINOR INJURY
30.45783651,-98.11589683,B - SUSPECTED MINOR INJURY
32.72070866,-97.8024228,K - FATAL INJURY
29.81403269,-95.38223729,C - POSSIBLE INJURY
30.10338012,-94.13670918,C - POSSIBLE INJURY
33.57280433,-101.82342128,B - SUSPECTED MINOR INJURY
33.77464847,-95.79243149,C - POSSIBLE INJURY
32.2925303,-96.11090916,C - POSSIBLE INJURY
32.28688101,-94.6605361,K - FATAL INJURY
32.11878962,-95.90475455,A - SUSPECTED SERIOUS INJURY
30.01590153,-95.84867295,A - SUSPECTED SERIOUS INJURY
30.55915746,-95.56584087,K - FATAL INJURY
31.91335777,-106.42229079,K - FATAL INJURY
31.09544864,-97.37519001,K - FATAL INJURY
32.45209305,-99.76684476,K - FATAL INJURY
29.28573958,-94.86574584,K - FATAL INJURY
33.41415405,-101.87226975,C - POSSIBLE INJURY
30.74912752,-95.21961452,B - SUSPECTED MINOR INJURY
31.74557948,-94.09249647,B - SUSPECTED MINOR INJURY
31.83157466,-102.36876126,B - SUSPECTED MINOR INJURY
29.56454201,-98.18820753,C - POSSIBLE INJURY
29.41784561,-98.71833935,C - POSSIBLE INJURY
32.85581346,-96.95569693,B - SUSPECTED MINOR INJURY
32.77735246,-96.91677379,B - SUSPECTED MINOR INJURY
30.33607943,-95.46764945,C - POSSIBLE INJURY
29.22419723,-98.79222399,C - POSSIBLE INJURY
33.65513733,-96.98188758,B - SUSPECTED MINOR INJURY
32.5345171,-99.73243881,B - SUSPECTED MINOR INJURY
30.05202228,-99.12384389,N - NOT INJURED
no data,no data,B - SUSPECTED MINOR INJURY
27.20357923,-98.16026897,A - SUSPECTED SERIOUS INJURY
31.8419532,-102.49657558,N - NOT INJURED
35.19267053,-101.76361086,A - SUSPECTED SERIOUS INJURY
no data,no data,A - SUSPECTED SERIOUS INJURY
32.52923512,-96.73310192,A - SUSPECTED SERIOUS INJURY
31.36210826,-94.75173471,A - SUSPECTED SERIOUS INJURY
30.04606289,-95.18994405,B - SUSPECTED MINOR INJURY
32.68913779,-95.94990429,A - SUSPECTED SERIOUS INJURY
29.61897901,-98.87337536,B - SUSPECTED MINOR INJURY
35.16745406,-101.89235115,A - SUSPECTED SERIOUS INJURY
30.22213527,-97.68328881,N - NOT INJURED
32.62282205,-95.01111783,K - FATAL INJURY
32.50557979,-95.19293541,B - SUSPECTED MINOR INJURY
32.97727308,-96.52323699,B - SUSPECTED MINOR INJURY
29.7706337,-95.21361069,C - POSSIBLE INJURY
28.97092739,-95.30941126,N - NOT INJURED
33.64158892,-101.83573523,A - SUSPECTED SERIOUS INJURY
32.82730427,-97.43194241,A - SUSPECTED SERIOUS INJURY
32.79795979,-94.6555133,C - POSSIBLE INJURY
33.5330925,-97.55948639,B - SUSPECTED MINOR INJURY
33.06890711,-97.02300467,A - SUSPECTED SERIOUS INJURY
32.850532,-97.31278606,B - SUSPECTED MINOR INJURY
32.96896424,-97.38601915,A - SUSPECTED SERIOUS INJURY
32.34892099,-98.17343355,K - FATAL INJURY
33.10283691,-97.4719738,C - POSSIBLE INJURY
30.90519376,-95.23998828,B - SUSPECTED MINOR INJURY
32.96843773,-96.91959366,A - SUSPECTED SERIOUS INJURY
27.76807817,-97.39524687,N - NOT INJURED
29.53189158,-95.81655349,B - SUSPECTED MINOR INJURY
32.47522488,-97.11670777,C - POSSIBLE INJURY
29.70422845,-95.51333635,C - POSSIBLE INJURY
29.6192825,-95.34846039,A - SUSPECTED SERIOUS INJURY
32.80138673,-94.82052266,B - SUSPECTED MINOR INJURY
31.96504882,-102.10520086,B - SUSPECTED MINOR INJURY
32.72640409,-96.64159253,A - SUSPECTED SERIOUS INJURY
33.06007647,-96.81043783,B - SUSPECTED MINOR INJURY
29.7562031,-95.33201462,A - SUSPECTED SERIOUS INJURY
no data,no data,B - SUSPECTED MINOR INJURY
29.04338141,-95.4190352,C - POSSIBLE INJURY
33.34466047,-96.60896708,N - NOT INJURED
30.41533712,-97.86786335,C - POSSIBLE INJURY
32.87497242,-96.52141981,B - SUSPECTED MINOR INJURY
30.52154474,-97.92535241,A - SUSPECTED SERIOUS INJURY
30.50041206,-97.57449012,B - SUSPECTED MINOR INJURY
26.26366561,-98.05238822,B - SUSPECTED MINOR INJURY
30.7542231,-97.20107614,A - SUSPECTED SERIOUS INJURY
no data,no data,B - SUSPECTED MINOR INJURY
32.45344535,-96.73640959,K - FATAL INJURY
30.21567725,-96.30801761,A - SUSPECTED SERIOUS INJURY
30.44338351,-96.05920736,C - POSSIBLE INJURY
33.45697693,-96.80895369,C - POSSIBLE INJURY
30.91414155,-101.90177133,B - SUSPECTED MINOR INJURY
31.76329674,-95.67801838,B - SUSPECTED MINOR INJURY
31.8373029,-102.41895836,A - SUSPECTED SERIOUS INJURY
29.85099479,-95.51506699,A - SUSPECTED SERIOUS INJURY
29.65414747,-97.58204523,B - SUSPECTED MINOR INJURY
30.62965458,-96.09742815,99 - UNKNOWN
31.33673225,-94.69046277,B - SUSPECTED MINOR INJURY
30.89696349,-97.90309686,B - SUSPECTED MINOR INJURY
29.90652492,-99.87267195,K - FATAL INJURY
32.71394444,-100.90311156,A - SUSPECTED SERIOUS INJURY
29.97953476,-95.50690305,B - SUSPECTED MINOR INJURY
29.73731156,-99.761375,B - SUSPECTED MINOR INJURY
31.45036558,-94.50336321,K - FATAL INJURY
31.70439312,-102.42546409,B - SUSPECTED MINOR INJURY
34.06082449,-98.60118564,K - FATAL INJURY
32.3815279,-94.28393374,A - SUSPECTED SERIOUS INJURY
26.34005186,-98.24866236,C - POSSIBLE INJURY
30.62881771,-96.09685862,A - SUSPECTED SERIOUS INJURY
32.77762425,-96.58424263,B - SUSPECTED MINOR INJURY
31.60326329,-97.19578335,B - SUSPECTED MINOR INJURY
27.78078032,-98.01963435,A - SUSPECTED SERIOUS INJURY
30.65406247,-98.42093131,B - SUSPECTED MINOR INJURY
32.50104737,-97.39058749,C - POSSIBLE INJURY
32.22971947,-97.80539331,C - POSSIBLE INJURY
29.56799889,-98.33310699,B - SUSPECTED MINOR INJURY
31.55157825,-102.89847319,C - POSSIBLE INJURY
29.54619399,-98.4329371,B - SUSPECTED MINOR INJURY
32.27898634,-95.16579096,B - SUSPECTED MINOR INJURY
32.14252905,-94.79942366,N - NOT INJURED
32.11447853,-97.25942461,C - POSSIBLE INJURY
32.93317418,-96.46039939,A - SUSPECTED SERIOUS INJURY
32.40900302,-99.80820407,K - FATAL INJURY
29.70071514,-98.09341347,A - SUSPECTED SERIOUS INJURY
29.91076201,-98.22015542,A - SUSPECTED SERIOUS INJURY
29.73468729,-99.6445868,C - POSSIBLE INJURY
30.37431556,-97.70238822,A - SUSPECTED SERIOUS INJURY
30.59391233,-96.29272457,C - POSSIBLE INJURY
29.4422823,-100.91808733,B - SUSPECTED MINOR INJURY
29.91189506,-99.8047013,C - POSSIBLE INJURY
29.90087034,-93.93991599,K - FATAL INJURY
30.42034498,-97.93892781,99 - UNKNOWN
33.69154549,-102.32833318,C - POSSIBLE INJURY
30.05958653,-94.73659577,C - POSSIBLE INJURY
32.38325719,-97.33185766,A - SUSPECTED SERIOUS INJURY
29.64165803,-98.20829517,B - SUSPECTED MINOR INJURY
32.59927071,-95.91920609,A - SUSPECTED SERIOUS INJURY
32.66098429,-97.00280253,B - SUSPECTED MINOR INJURY
29.43886537,-98.47827183,A - SUSPECTED SERIOUS INJURY
32.79257965,-96.62514496,B - SUSPECTED MINOR INJURY
31.92248936,-95.20444108,B - SUSPECTED MINOR INJURY
31.77212864,-106.37865127,B - SUSPECTED MINOR INJURY
31.10971877,-97.36371323,N - NOT INJURED
33.12924874,-95.98539715,B - SUSPECTED MINOR INJURY
33.67669658,-101.71494962,B - SUSPECTED MINOR INJURY
32.30728503,-94.15910494,B - SUSPECTED MINOR INJURY
31.42247483,-103.50427104,C - POSSIBLE INJURY
29.6806988,-95.37889361,N - NOT INJURED
29.98194476,-95.42312307,C - POSSIBLE INJURY
29.80168806,-95.77601378,C - POSSIBLE INJURY
30.29235931,-96.2197835,K - FATAL INJURY
28.08335607,-97.07397515,A - SUSPECTED SERIOUS INJURY
32.51151496,-97.30142718,C - POSSIBLE INJURY
33.20302974,-96.62110968,A - SUSPECTED SERIOUS INJURY
30.17382944,-97.18521185,B - SUSPECTED MINOR INJURY
31.56893884,-96.19240298,C - POSSIBLE INJURY
33.87044201,-96.65527098,C - POSSIBLE INJURY
no data,no data,99 - UNKNOWN
30.20252046,-98.62380349,A - SUSPECTED SERIOUS INJURY
32.69289625,-96.74997249,B - SUSPECTED MINOR INJURY
32.64566898,-96.88665668,B - SUSPECTED MINOR INJURY
30.04495929,-97.5526576,A - SUSPECTED SERIOUS INJURY
29.43137175,-98.05728359,B - SUSPECTED MINOR INJURY
29.74122872,-99.61050347,A - SUSPECTED SERIOUS INJURY
29.59936938,-97.95259848,A - SUSPECTED SERIOUS INJURY
32.93172425,-97.27214244,A - SUSPECTED SERIOUS INJURY
30.06890174,-95.3815284,N - NOT INJURED
29.32600108,-95.61771027,B - SUSPECTED MINOR INJURY
29.60052177,-98.93061384,A - SUSPECTED SERIOUS INJURY
30.04139981,-95.37757409,B - SUSPECTED MINOR INJURY
33.02495661,-96.97019878,K - FATAL INJURY
30.46397027,-93.80563696,B - SUSPECTED MINOR INJURY
30.59574048,-98.10223426,C - POSSIBLE INJURY
32.21225211,-94.83745362,N - NOT INJURED
32.36566851,-94.9690507,B - SUSPECTED MINOR INJURY
32.73191366,-97.05191415,A - SUSPECTED SERIOUS INJURY
30.50589738,-95.71655624,A - SUSPECTED SERIOUS INJURY
33.36268573,-97.70536543,N - NOT INJURED
30.35533604,-95.64035943,B - SUSPECTED MINOR INJURY
31.06722043,-98.17542623,B - SUSPECTED MINOR INJURY
33.68645979,-101.87961232,B - SUSPECTED MINOR INJURY
30.55327467,-96.18625284,B - SUSPECTED MINOR INJURY
31.70445271,-106.25998184,B - SUSPECTED MINOR INJURY
35.22202932,-101.82901118,C - POSSIBLE INJURY
29.58576754,-95.02919748,B - SUSPECTED MINOR INJURY
33.01416948,-96.9587941,B - SUSPECTED MINOR INJURY
31.53201202,-94.41263014,A - SUSPECTED SERIOUS INJURY
33.40146579,-96.58043801,A - SUSPECTED SERIOUS INJURY
27.92035631,-97.1694332,C - POSSIBLE INJURY
29.66190483,-95.61717303,B - SUSPECTED MINOR INJURY
no data,no data,N - NOT INJURED
32.03146461,-102.07973132,B - SUSPECTED MINOR INJURY
29.72177947,-95.55796304,B - SUSPECTED MINOR INJURY
30.58668709,-96.32791901,B - SUSPECTED MINOR INJURY
32.73579428,-97.13189249,A - SUSPECTED SERIOUS INJURY
29.56431087,-98.59138586,B - SUSPECTED MINOR INJURY
30.2632101,-99.16793031,A - SUSPECTED SERIOUS INJURY
33.60314951,-101.92967125,99 - UNKNOWN
35.19528397,-101.8595598,99 - UNKNOWN
29.99469629,-95.62368039,B - SUSPECTED MINOR INJURY
31.78315784,-106.4620543,B - SUSPECTED MINOR INJURY
29.37744767,-98.61421343,C - POSSIBLE INJURY
30.05167916,-98.19900689,K - FATAL INJURY
30.42045476,-97.93070241,B - SUSPECTED MINOR INJURY
29.46646496,-98.49929233,B - SUSPECTED MINOR INJURY
35.19567997,-101.89737773,A - SUSPECTED SERIOUS INJURY
31.46262965,-100.44492674,99 - UNKNOWN
31.55534769,-97.14268052,B - SUSPECTED MINOR INJURY
32.91468809,-97.31716053,B - SUSPECTED MINOR INJURY
32.66815048,-97.22187856,B - SUSPECTED MINOR INJURY
31.07003635,-97.49555259,B - SUSPECTED MINOR INJURY
29.52830922,-98.39257933,A - SUSPECTED SERIOUS INJURY
32.99523914,-96.66948825,B - SUSPECTED MINOR INJURY
no data,no data,C - POSSIBLE INJURY
29.47542496,-98.35167234,A - SUSPECTED SERIOUS INJURY
28.86305723,-97.00540018,B - SUSPECTED MINOR INJURY
31.44089466,-100.49886173,C - POSSIBLE INJURY
32.69462428,-96.99438253,A - SUSPECTED SERIOUS INJURY
32.80265427,-97.19487247,B - SUSPECTED MINOR INJURY
32.26967211,-96.06454851,B - SUSPECTED MINOR INJURY
31.877312,-106.41659763,B - SUSPECTED MINOR INJURY
29.52027321,-98.47986603,C - POSSIBLE INJURY
33.13547971,-94.90593231,A - SUSPECTED SERIOUS INJURY
30.27430468,-95.44288322,A - SUSPECTED SERIOUS INJURY
31.76174335,-106.27402271,B - SUSPECTED MINOR INJURY
32.71133426,-96.83002581,B - SUSPECTED MINOR INJURY
30.53588645,-97.93945172,A - SUSPECTED SERIOUS INJURY
29.36586886,-98.62754452,B - SUSPECTED MINOR INJURY
30.54033717,-97.69337308,K - FATAL INJURY
32.83837011,-97.14894968,B - SUSPECTED MINOR INJURY
32.2938015,-95.2596453,B - SUSPECTED MINOR INJURY
32.80915535,-102.64027112,A - SUSPECTED SERIOUS INJURY
29.78496179,-95.66835329,99 - UNKNOWN
29.73530978,-95.34702202,A - SUSPECTED SERIOUS INJURY
32.61627626,-102.64392376,B - SUSPECTED MINOR INJURY
32.36079967,-99.38203715,K - FATAL INJURY
32.77427953,-98.26009199,B - SUSPECTED MINOR INJURY
35.17537652,-101.84852008,B - SUSPECTED MINOR INJURY
30.17879901,-97.63921513,B - SUSPECTED MINOR INJURY
27.69096509,-97.33104052,C - POSSIBLE INJURY
32.83958155,-97.31241734,B - SUSPECTED MINOR INJURY
31.56104867,-95.37264426,B - SUSPECTED MINOR INJURY
31.45341406,-100.50082801,B - SUSPECTED MINOR INJURY
31.45378432,-100.43453824,N - NOT INJURED
29.97815049,-95.62963894,K - FATAL INJURY
33.03118838,-97.1046356,B - SUSPECTED MINOR INJURY
29.34315743,-94.92840251,B - SUSPECTED MINOR INJURY
29.22462882,-98.27472741,N - NOT INJURED
30.91018294,-99.023485,A - SUSPECTED SERIOUS INJURY
27.78424323,-97.48558254,N - NOT INJURED
26.18413972,-97.95430665,C - POSSIBLE INJURY
28.0862752,-97.21725268,B - SUSPECTED MINOR INJURY
31.15642291,-93.73981643,B - SUSPECTED MINOR INJURY
31.85950306,-106.43773642,B - SUSPECTED MINOR INJURY
29.40836987,-94.95705794,B - SUSPECTED MINOR INJURY
30.11022036,-97.42258427,C - POSSIBLE INJURY
29.20630864,-98.41724242,C - POSSIBLE INJURY
33.00475382,-96.70809632,A - SUSPECTED SERIOUS INJURY
32.79056657,-96.59623203,B - SUSPECTED MINOR INJURY
31.76905703,-106.31476968,C - POSSIBLE INJURY
31.90853415,-102.30123902,A - SUSPECTED SERIOUS INJURY
29.34479914,-99.13685368,N - NOT INJURED
32.92295992,-96.76464424,B - SUSPECTED MINOR INJURY
29.82006479,-95.36558309,A - SUSPECTED SERIOUS INJURY
33.15816002,-97.52164255,A - SUSPECTED SERIOUS INJURY
no data,no data,B - SUSPECTED MINOR INJURY
29.94015476,-95.29487244,B - SUSPECTED MINOR INJURY
30.40781075,-97.67777292,B - SUSPECTED MINOR INJURY
29.41127607,-98.40474563,B - SUSPECTED MINOR INJURY
29.50330495,-98.33685234,C - POSSIBLE INJURY
no data,no data,C - POSSIBLE INJURY
30.5465351,-96.49032988,C - POSSIBLE INJURY
33.88272881,-98.53601397,B - SUSPECTED MINOR INJURY
32.68892,-97.28035245,N - NOT INJURED
32.85977765,-96.87821766,B - SUSPECTED MINOR INJURY
32.42757802,-99.78525343,C - POSSIBLE INJURY
33.66162704,-101.67622676,B - SUSPECTED MINOR INJURY
29.64737517,-95.46391902,C - POSSIBLE INJURY
29.78445413,-95.54820298,B - SUSPECTED MINOR INJURY
32.42324655,-96.84768466,A - SUSPECTED SERIOUS INJURY
31.88765443,-96.66308952,C - POSSIBLE INJURY
no data,no data,N - NOT INJURED
30.70213629,-94.93250906,K - FATAL INJURY
32.98904408,-97.47922051,A - SUSPECTED SERIOUS INJURY
30.23811679,-97.76215313,A - SUSPECTED SERIOUS INJURY
no data,no data,B - SUSPECTED MINOR INJURY
30.31084477,-97.73298246,N - NOT INJURED
29.74352625,-98.13808059,C - POSSIBLE INJURY
31.76928683,-106.31217519,C - POSSIBLE INJURY
29.07248668,-95.36029356,A - SUSPECTED SERIOUS INJURY
29.92177675,-95.30458992,C - POSSIBLE INJURY
32.72048288,-97.79816799,B - SUSPECTED MINOR INJURY
29.74803924,-99.9089319,A - SUSPECTED SERIOUS INJURY
29.07248668,-95.36029356,B - SUSPECTED MINOR INJURY
29.31307686,-95.61343516,B - SUSPECTED MINOR INJURY
30.76306104,-96.37525151,B - SUSPECTED MINOR INJURY
26.2113815,-97.75920777,B - SUSPECTED MINOR INJURY
32.7005306,-97.4707785,C - POSSIBLE INJURY
29.44444791,-98.70374226,B - SUSPECTED MINOR INJURY
32.71752428,-97.18413248,B - SUSPECTED MINOR INJURY
30.14099473,-95.50492304,N - NOT INJURED
31.12365303,-99.32666875,C - POSSIBLE INJURY
32.46373796,-97.22156736,A - SUSPECTED SERIOUS INJURY
32.7570543,-97.10236249,B - SUSPECTED MINOR INJURY
29.68358475,-95.33331017,A - SUSPECTED SERIOUS INJURY
30.10076022,-94.06245625,B - SUSPECTED MINOR INJURY
30.59856951,-96.09878051,K - FATAL INJURY
30.08904498,-95.63242414,B - SUSPECTED MINOR INJURY
30.21463669,-95.76231199,C - POSSIBLE INJURY
30.45372126,-97.59426901,B - SUSPECTED MINOR INJURY
32.20395194,-95.26009793,B - SUSPECTED MINOR INJURY
30.07085474,-95.39243307,B - SUSPECTED MINOR INJURY
29.76905033,-95.45069634,B - SUSPECTED MINOR INJURY
29.46866497,-98.64531227,99 - UNKNOWN
32.45250064,-96.99746634,B - SUSPECTED MINOR INJURY
32.29841431,-95.75843483,B - SUSPECTED MINOR INJURY
32.01272462,-102.12264131,A - SUSPECTED SERIOUS INJURY
30.45693474,-97.65601249,A - SUSPECTED SERIOUS INJURY
33.67201379,-95.53577753,C - POSSIBLE INJURY
29.88127922,-97.93054222,C - POSSIBLE INJURY
27.29800899,-98.66305436,C - POSSIBLE INJURY
29.70596853,-95.24545222,C - POSSIBLE INJURY
32.77760223,-96.61637368,N - NOT INJURED
35.07331496,-101.91894278,B - SUSPECTED MINOR INJURY
36.04329355,-101.31684624,N - NOT INJURED
29.99549865,-95.81416943,B - SUSPECTED MINOR INJURY
29.50675679,-98.35183377,C - POSSIBLE INJURY
30.34075004,-97.96875181,B - SUSPECTED MINOR INJURY
29.55173552,-98.57056639,C - POSSIBLE INJURY
31.89091356,-97.23668355,N - NOT INJURED
29.78707161,-99.77528957,N - NOT INJURED
29.9244169,-95.41221418,A - SUSPECTED SERIOUS INJURY
29.98733661,-95.57194161,C - POSSIBLE INJURY
29.55210843,-98.08853785,C - POSSIBLE INJURY
32.85478891,-97.07987466,B - SUSPECTED MINOR INJURY
29.48412694,-98.37645206,B - SUSPECTED MINOR INJURY
30.5912573,-96.28945868,B - SUSPECTED MINOR INJURY
32.77130838,-96.80038858,A - SUSPECTED SERIOUS INJURY
33.51978176,-101.90499092,B - SUSPECTED MINOR INJURY
30.42182475,-97.63744248,K - FATAL INJURY
32.89443371,-96.89804368,B - SUSPECTED MINOR INJURY
31.29517223,-100.29652272,C - POSSIBLE INJURY
29.57987209,-95.75846819,B - SUSPECTED MINOR INJURY
33.09633547,-96.89324688,B - SUSPECTED MINOR INJURY
31.20146419,-97.98383581,C - POSSIBLE INJURY
30.06801754,-95.43472839,N - NOT INJURED
29.04461495,-95.4382431,A - SUSPECTED SERIOUS INJURY
35.17651407,-101.92094188,B - SUSPECTED MINOR INJURY
29.62735484,-95.58277304,B - SUSPECTED MINOR INJURY
30.73570876,-98.0395185,B - SUSPECTED MINOR INJURY
35.21509735,-101.8290515,99 - UNKNOWN
32.52540433,-97.32382245,C - POSSIBLE INJURY
29.59652759,-95.43604216,N - NOT INJURED
29.36002399,-98.48289942,C - POSSIBLE INJURY
29.57613504,-98.90066035,B - SUSPECTED MINOR INJURY
29.87051589,-96.55873719,A - SUSPECTED SERIOUS INJURY
31.03456507,-97.67295621,A - SUSPECTED SERIOUS INJURY
31.11707871,-97.35414404,K - FATAL INJURY
30.25517743,-97.59320322,A - SUSPECTED SERIOUS INJURY
29.58380667,-95.38630812,C - POSSIBLE INJURY
30.3897391,-97.77419082,A - SUSPECTED SERIOUS INJURY
30.26854989,-97.7773578,B - SUSPECTED MINOR INJURY
31.26556395,-95.82127198,B - SUSPECTED MINOR INJURY
32.85297424,-96.79008257,C - POSSIBLE INJURY
29.51626743,-98.52825783,B - SUSPECTED MINOR INJURY
29.93997976,-98.96973085,A - SUSPECTED SERIOUS INJURY
26.21424417,-97.44194003,B - SUSPECTED MINOR INJURY
29.5375641,-98.14645477,B - SUSPECTED MINOR INJURY
29.79624825,-95.96402204,C - POSSIBLE INJURY
30.30594596,-97.82528491,B - SUSPECTED MINOR INJURY
30.17657564,-98.7464303,C - POSSIBLE INJURY
30.66845907,-97.63694779,A - SUSPECTED SERIOUS INJURY
32.43895424,-94.71124054,K - FATAL INJURY
29.71351465,-98.08898788,C - POSSIBLE INJURY
32.43036378,-95.20470583,B - SUSPECTED MINOR INJURY
29.04467813,-95.69391436,B - SUSPECTED MINOR INJURY
32.76551135,-97.09711901,B - SUSPECTED MINOR INJURY
