person_age,person_gender,person_ethnicity,person_injury_severity,driver_license_class,person_age
21,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,21
55,1 - MALE,H - HISPANIC,99 - UNKNOWN,C - CLASS C,55
47,1 - MALE,B - BLACK,N - NOT INJURED,CM - CLASS C AND M,47
17,1 - MALE,B - BLACK,N - NOT INJURED,5 - UNLICENSED,17
51,1 - MALE,W - WHITE,K - FATAL INJURY,A - CLASS A,51
35,2 - FEMALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,35
22,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,22
36,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,36
24,1 - MALE,H - HISPANIC,K - FATAL INJURY,C - CLASS C,24
56,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,56
24,1 - MALE,H - HISPANIC,N - NOT INJURED,98 - OTHER/OUT OF STATE,24
56,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,CM - CLASS C AND M,56
52,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,C - CLASS C,52
30,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,30
63,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,63
27,1 - MALE,H - HISPANIC,N - NOT INJURED,CM - CLASS C AND M,27
52,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,52
69,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,69
21,1 - MALE,98 - OTHER,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,21
21,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,C - CLASS C,21
28,2 - FEMALE,H - HISPANIC,C - POSSIBLE INJURY,AM - CLASS A AND M,28
37,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,A - CLASS A,37
32,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,32
no data,1 - MALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,no data
42,1 - MALE,W - WHITE,N - NOT INJURED,C - CLASS C,42
24,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,24
44,1 - MALE,H - HISPANIC,K - FATAL INJURY,CM - CLASS C AND M,44
28,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,28
65,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,65
53,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,C - CLASS C,53
55,1 - MALE,B - BLACK,C - POSSIBLE INJURY,CM - CLASS C AND M,55
63,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,63
68,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,68
26,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,26
25,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,25
41,1 - MALE,H - HISPANIC,N - NOT INJURED,5 - UNLICENSED,41
42,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,42
54,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,54
41,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,41
25,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,25
23,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,23
83,1 - MALE,W - WHITE,K - FATAL INJURY,CM - CLASS C AND M,83
19,2 - FEMALE,B - BLACK,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,19
26,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,26
46,1 - MALE,B - BLACK,N - NOT INJURED,C - CLASS C,46
67,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,67
75,1 - MALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,75
40,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,40
22,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,22
37,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,37
26,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,26
27,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,27
47,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,47
62,1 - MALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,62
44,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,44
51,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,51
32,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,32
47,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,47
20,1 - MALE,98 - OTHER,C - POSSIBLE INJURY,C - CLASS C,20
60,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,60
48,1 - MALE,H - HISPANIC,K - FATAL INJURY,98 - OTHER/OUT OF STATE,48
20,1 - MALE,A - ASIAN,B - SUSPECTED MINOR INJURY,C - CLASS C,20
52,1 - MALE,W - WHITE,K - FATAL INJURY,C - CLASS C,52
30,1 - MALE,W - WHITE,N - NOT INJURED,A - CLASS A,30
36,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,36
71,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,98 - OTHER/OUT OF STATE,71
60,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,60
45,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,98 - OTHER/OUT OF STATE,45
52,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,52
45,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,45
37,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,37
50,1 - MALE,98 - OTHER,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,50
44,2 - FEMALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,44
36,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,36
31,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,31
68,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,68
47,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,47
25,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,25
52,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,AM - CLASS A AND M,52
24,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,24
54,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,54
57,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,57
58,1 - MALE,B - BLACK,C - POSSIBLE INJURY,CM - CLASS C AND M,58
24,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,24
52,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,52
55,1 - MALE,W - WHITE,K - FATAL INJURY,CM - CLASS C AND M,55
50,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,50
37,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,37
31,1 - MALE,H - HISPANIC,N - NOT INJURED,C - CLASS C,31
55,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,55
30,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,30
70,1 - MALE,H - HISPANIC,K - FATAL INJURY,CM - CLASS C AND M,70
36,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,36
36,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,36
54,1 - MALE,W - WHITE,K - FATAL INJURY,CM - CLASS C AND M,54
48,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,48
20,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,20
58,1 - MALE,A - ASIAN,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,58
57,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,57
56,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,56
81,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,81
23,2 - FEMALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,23
69,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,69
19,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,19
62,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,62
32,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,C - CLASS C,32
58,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,58
19,1 - MALE,B - BLACK,C - POSSIBLE INJURY,C - CLASS C,19
27,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,27
51,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,51
60,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,60
38,1 - MALE,no data,B - SUSPECTED MINOR INJURY,C - CLASS C,38
19,1 - MALE,98 - OTHER,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,19
74,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,74
29,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,29
25,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,25
33,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,33
51,1 - MALE,B - BLACK,N - NOT INJURED,98 - OTHER/OUT OF STATE,51
59,1 - MALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,59
51,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,51
21,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,21
20,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,C - CLASS C,20
33,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,98 - OTHER/OUT OF STATE,33
34,1 - MALE,W - WHITE,K - FATAL INJURY,C - CLASS C,34
27,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,27
49,2 - FEMALE,B - BLACK,C - POSSIBLE INJURY,C - CLASS C,49
56,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,56
41,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,41
19,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,19
18,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,C - CLASS C,18
25,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,25
52,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,52
15,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,15
55,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,55
22,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,22
71,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,71
19,1 - MALE,W - WHITE,N - NOT INJURED,C - CLASS C,19
24,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,C - CLASS C,24
28,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,28
24,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,24
12,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,12
25,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,25
33,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,no data,33
37,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,37
24,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,24
21,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,C - CLASS C,21
20,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,C - CLASS C,20
66,2 - FEMALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,66
33,1 - MALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,33
24,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,24
19,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,19
33,1 - MALE,A - ASIAN,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,33
41,1 - MALE,H - HISPANIC,N - NOT INJURED,AM - CLASS A AND M,41
64,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,64
39,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,BM - CLASS B AND M,39
21,1 - MALE,A - ASIAN,K - FATAL INJURY,C - CLASS C,21
47,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,47
35,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,BM - CLASS B AND M,35
17,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,17
31,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,5 - UNLICENSED,31
22,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,22
22,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,22
20,1 - MALE,B - BLACK,N - NOT INJURED,5 - UNLICENSED,20
22,1 - MALE,W - WHITE,99 - UNKNOWN,CM - CLASS C AND M,22
21,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,21
25,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,25
57,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,57
36,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,36
62,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,62
30,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,30
61,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,61
42,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,42
34,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,34
57,1 - MALE,W - WHITE,K - FATAL INJURY,C - CLASS C,57
71,1 - MALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,71
70,2 - FEMALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,70
22,1 - MALE,A - ASIAN,B - SUSPECTED MINOR INJURY,C - CLASS C,22
27,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,27
28,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,28
41,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,41
35,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,5 - UNLICENSED,35
31,1 - MALE,B - BLACK,N - NOT INJURED,5 - UNLICENSED,31
32,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,32
46,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,46
19,1 - MALE,H - HISPANIC,N - NOT INJURED,5 - UNLICENSED,19
62,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,62
50,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,50
38,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,A - CLASS A,38
19,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,19
38,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,38
47,1 - MALE,H - HISPANIC,N - NOT INJURED,5 - UNLICENSED,47
27,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,27
37,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,37
32,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,32
17,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,17
29,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,29
41,2 - FEMALE,W - WHITE,K - FATAL INJURY,CM - CLASS C AND M,41
49,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,49
48,2 - FEMALE,W - WHITE,N - NOT INJURED,CM - CLASS C AND M,48
41,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,99 - UNKNOWN,41
23,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,23
46,1 - MALE,H - HISPANIC,K - FATAL INJURY,CM - CLASS C AND M,46
42,1 - MALE,B - BLACK,K - FATAL INJURY,A - CLASS A,42
31,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,31
36,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,36
35,1 - MALE,W - WHITE,K - FATAL INJURY,C - CLASS C,35
69,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,69
20,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,20
60,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,60
59,1 - MALE,W - WHITE,K - FATAL INJURY,98 - OTHER/OUT OF STATE,59
33,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,33
66,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,66
37,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,AM - CLASS A AND M,37
32,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,32
27,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,27
19,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,19
23,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,C - CLASS C,23
26,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,no data,26
68,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,68
36,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,36
29,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,29
21,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,21
24,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,24
40,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,40
26,2 - FEMALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,26
70,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,70
50,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,50
44,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,44
42,1 - MALE,B - BLACK,A - SUSPECTED SERIOUS INJURY,98 - OTHER/OUT OF STATE,42
25,1 - MALE,W - WHITE,N - NOT INJURED,C - CLASS C,25
43,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,5 - UNLICENSED,43
17,1 - MALE,W - WHITE,C - POSSIBLE INJURY,5 - UNLICENSED,17
63,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,63
24,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,24
34,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,34
21,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,21
58,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,58
44,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,44
52,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,52
49,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,98 - OTHER/OUT OF STATE,49
49,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,49
31,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,31
44,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,44
20,1 - MALE,B - BLACK,C - POSSIBLE INJURY,C - CLASS C,20
21,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,21
25,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,C - CLASS C,25
16,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,16
72,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,72
44,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,AM - CLASS A AND M,44
77,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,77
12,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,99 - UNKNOWN,12
15,1 - MALE,H - HISPANIC,C - POSSIBLE INJURY,5 - UNLICENSED,15
61,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,A - CLASS A,61
55,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,55
43,1 - MALE,B - BLACK,K - FATAL INJURY,C - CLASS C,43
55,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,55
46,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,46
18,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,18
35,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,35
50,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,98 - OTHER/OUT OF STATE,50
54,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,54
33,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,A - CLASS A,33
44,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,44
59,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,59
28,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,28
70,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,70
54,1 - MALE,H - HISPANIC,K - FATAL INJURY,C - CLASS C,54
48,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,48
39,2 - FEMALE,W - WHITE,C - POSSIBLE INJURY,98 - OTHER/OUT OF STATE,39
29,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,29
58,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,58
59,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,59
46,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,46
29,1 - MALE,98 - OTHER,C - POSSIBLE INJURY,CM - CLASS C AND M,29
20,2 - FEMALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,98 - OTHER/OUT OF STATE,20
57,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,57
23,1 - MALE,W - WHITE,C - POSSIBLE INJURY,A - CLASS A,23
46,1 - MALE,H - HISPANIC,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,46
46,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,A - CLASS A,46
23,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,C - CLASS C,23
22,1 - MALE,99 - UNKNOWN,N - NOT INJURED,CM - CLASS C AND M,22
56,1 - MALE,W - WHITE,K - FATAL INJURY,CM - CLASS C AND M,56
40,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,C - CLASS C,40
52,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,52
18,1 - MALE,98 - OTHER,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,18
28,2 - FEMALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,28
70,1 - MALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,70
30,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,C - CLASS C,30
61,2 - FEMALE,B - BLACK,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,61
60,1 - MALE,W - WHITE,C - POSSIBLE INJURY,CM - CLASS C AND M,60
30,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,C - CLASS C,30
23,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,C - CLASS C,23
20,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,20
72,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,72
52,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,52
22,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,22
33,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,5 - UNLICENSED,33
80,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,80
41,1 - MALE,W - WHITE,B - SUSPECTED MINOR INJURY,98 - OTHER/OUT OF STATE,41
22,1 - MALE,B - BLACK,C - POSSIBLE INJURY,CM - CLASS C AND M,22
54,1 - MALE,W - WHITE,A - SUSPECTED SERIOUS INJURY,CM - CLASS C AND M,54
33,1 - MALE,H - HISPANIC,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,33
49,2 - FEMALE,W - WHITE,C - POSSIBLE INJURY,C - CLASS C,49
54,1 - MALE,B - BLACK,B - SUSPECTED MINOR INJURY,CM - CLASS C AND M,54
69,1 - MALE,W - WHITE,K - FATAL INJURY,98 - OTHER/OUT OF STATE,69
