crash_id,person_age,charge,person_ethnicity,financial_responsibility_type,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,driver_license_endorsements,driver_drug_test_result,driver_license_state,driver_license_type,person_injury_severity
17107267,24,"DRIVING WHILE LICENSE INVALID, FAIL TO MAINT FINANCIAL RESPONSIBILITY, EXPIRED REGISTRATION, NO MOTORCYCLE LICENSE",B - BLACK,no data,2018-11-04,SUNDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16723832,21,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-11-05,MONDAY,1 - MALE,"3 - WORN, NOT DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,N - NOT INJURED
16726343,36,NO CHARGES,I - AMER. INDIAN/ALASKAN NATIVE,no data,2018-11-05,MONDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16731136,45,NO CHARGES,A - ASIAN,2 - PROOF OF LIABILITY INSURANCE,2018-11-05,MONDAY,1 - MALE,"3 - WORN, NOT DAMAGED",AM - CLASS A AND M,"PASSENGER, TANK VEHICLE, HAZARDOUS MATERIALS, DOUBLE/TRIPLE TRAILER",97 - NOT APPLICABLE,TX - TEXAS,2 - COMMERCIAL DRIVER LIC.,B - SUSPECTED MINOR INJURY
16734769,26,FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY,H - HISPANIC,no data,2018-11-05,MONDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16736648,32,"NO MOTOR CYCLE ENDORESEMENT, FAIL TO CONTROL SPEED",H - HISPANIC,1 - LIABILITY INSURANCE POLICY,2018-11-05,MONDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16737082,36,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2018-11-05,MONDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16724547,no data,NO CHARGES,99 - UNKNOWN,no data,2018-11-06,TUESDAY,1 - MALE,99 - UNKNOWN IF WORN,99 - UNKNOWN,UNKNOWN,97 - NOT APPLICABLE,UN - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN
16725455,61,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-11-06,TUESDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16727248,25,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-11-06,TUESDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16728079,46,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-11-07,WEDNESDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16729424,63,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-11-07,WEDNESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16732479,50,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2018-11-07,WEDNESDAY,1 - MALE,"4 - WORN, UNK DAMAGE",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16732495,20,"NO CLASS M LICENSE, FMFR",W - WHITE,no data,2018-11-07,WEDNESDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16733553,27,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-11-07,WEDNESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16733901,24,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2018-11-07,WEDNESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16733349,20,NO CHARGES,98 - OTHER,2 - PROOF OF LIABILITY INSURANCE,2018-11-08,THURSDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16730535,22,NO CHARGES,B - BLACK,2 - PROOF OF LIABILITY INSURANCE,2018-11-09,FRIDAY,1 - MALE,99 - UNKNOWN IF WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16736084,40,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-11-09,FRIDAY,1 - MALE,"3 - WORN, NOT DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,N - NOT INJURED
16732012,47,NO CHARGES,H - HISPANIC,1 - LIABILITY INSURANCE POLICY,2018-11-10,SATURDAY,1 - MALE,99 - UNKNOWN IF WORN,A - CLASS A,NONE,97 - NOT APPLICABLE,TX - TEXAS,2 - COMMERCIAL DRIVER LIC.,N - NOT INJURED
16732367,35,NO CHARGES,W - WHITE,no data,2018-11-11,SUNDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,2 - NEGATIVE,TX - TEXAS,1 - DRIVER LICENSE,K - FATAL INJURY
16734560,42,NO CHARGES,H - HISPANIC,2 - PROOF OF LIABILITY INSURANCE,2018-11-11,SUNDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,N - NOT INJURED
16736903,35,DWI,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-11-11,SUNDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
18164385,22,NO CHARGES,H - HISPANIC,no data,2018-11-14,WEDNESDAY,1 - MALE,"4 - WORN, UNK DAMAGE",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16788102,29,"FAILED TO CONTROL SPEED, NO CLASS M ENDORSEMENT, FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY",W - WHITE,no data,2018-11-16,FRIDAY,1 - MALE,1 - NOT WORN,A - CLASS A,"TANK VEHICLE, HAZARDOUS MATERIALS",97 - NOT APPLICABLE,TX - TEXAS,2 - COMMERCIAL DRIVER LIC.,C - POSSIBLE INJURY
16785862,25,NO CHARGES,98 - OTHER,no data,2018-11-20,TUESDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16981101,28,NO CHARGES,H - HISPANIC,no data,2018-11-20,TUESDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16779757,31,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2018-11-23,FRIDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16786395,59,UNSAFE SPEED,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-11-24,SATURDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16848304,no data,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2018-11-24,SATURDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,99 - UNKNOWN
16981111,32,DWLI/ FMFR/ NO REG MC,W - WHITE,no data,2018-11-24,SATURDAY,1 - MALE,"2 - WORN, DAMAGED",5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,TX - TEXAS,4 - ID CARD,A - SUSPECTED SERIOUS INJURY
17195903,67,NO CHARGES,no data,1 - LIABILITY INSURANCE POLICY,2018-11-24,SATURDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,UNKNOWN,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16781870,21,"NO DRIVERS LICENSE, FAILURE TO CONTROL SPEED",W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-11-25,SUNDAY,1 - MALE,"4 - WORN, UNK DAMAGE",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16790140,45,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-11-29,THURSDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16797090,42,NO RESTRICTED CLASS M LICENSE,H - HISPANIC,1 - LIABILITY INSURANCE POLICY,2018-11-29,THURSDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16778672,39,NO CHARGES,H - HISPANIC,2 - PROOF OF LIABILITY INSURANCE,2018-11-30,FRIDAY,1 - MALE,"2 - WORN, DAMAGED",A - CLASS A,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16790820,52,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-11-30,FRIDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16796366,23,NO CHARGES,H - HISPANIC,1 - LIABILITY INSURANCE POLICY,2018-11-30,FRIDAY,1 - MALE,1 - NOT WORN,AM - CLASS A AND M,"PASSENGER, SCHOOL BUS",97 - NOT APPLICABLE,TX - TEXAS,2 - COMMERCIAL DRIVER LIC.,K - FATAL INJURY
16799305,45,EXPIRED REGISTRATION,B - BLACK,2 - PROOF OF LIABILITY INSURANCE,2018-11-30,FRIDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16799689,41,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2018-11-30,FRIDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16802235,52,NO CHARGES,B - BLACK,2 - PROOF OF LIABILITY INSURANCE,2018-11-30,FRIDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16780443,38,NO CHARGES,W - WHITE,no data,2018-12-01,SATURDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16789946,31,NO CHARGES,W - WHITE,no data,2018-12-01,SATURDAY,1 - MALE,"3 - WORN, NOT DAMAGED",M - CLASS M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16785576,67,NO CHARGES,H - HISPANIC,1 - LIABILITY INSURANCE POLICY,2018-12-02,SUNDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16790869,64,UNSAFE SPEED,W - WHITE,no data,2018-12-02,SUNDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16796266,64,NO CHARGES,W - WHITE,no data,2018-12-02,SUNDAY,1 - MALE,"4 - WORN, UNK DAMAGE",BM - CLASS B AND M,"PASSENGER, SCHOOL BUS",97 - NOT APPLICABLE,TX - TEXAS,2 - COMMERCIAL DRIVER LIC.,B - SUSPECTED MINOR INJURY
16797072,64,NO CHARGES,H - HISPANIC,2 - PROOF OF LIABILITY INSURANCE,2018-12-02,SUNDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16848882,69,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-02,SUNDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16919186,24,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-03,MONDAY,1 - MALE,"4 - WORN, UNK DAMAGE",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16777737,28,NO CHARGES,W - WHITE,no data,2018-12-04,TUESDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16779604,57,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-04,TUESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16780646,51,"NO VALID DL, FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY (FMFR), FAIL TO MAINTAIN CONTROL, DISPLAY EXPIRED TEXAS LICENSE PLATE/REGISTRATION",W - WHITE,no data,2018-12-04,TUESDAY,1 - MALE,"4 - WORN, UNK DAMAGE",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16787350,35,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-05,WEDNESDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16793921,30,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-05,WEDNESDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16799522,24,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-05,WEDNESDAY,1 - MALE,"4 - WORN, UNK DAMAGE",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16779526,19,NO CHARGES,98 - OTHER,2 - PROOF OF LIABILITY INSURANCE,2018-12-06,THURSDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16782687,23,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-07,FRIDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16782722,21,NO CHARGES,98 - OTHER,2 - PROOF OF LIABILITY INSURANCE,2018-12-07,FRIDAY,1 - MALE,"4 - WORN, UNK DAMAGE",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16791989,30,NO CHARGES,B - BLACK,2 - PROOF OF LIABILITY INSURANCE,2018-12-07,FRIDAY,2 - FEMALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16792981,41,"UNSAFE SPEED, NO RESTRICTED CLASS M LICENSE, MOTOR DRIVEN CYCLE",H - HISPANIC,2 - PROOF OF LIABILITY INSURANCE,2018-12-07,FRIDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16783975,39,NO CHARGES,H - HISPANIC,1 - LIABILITY INSURANCE POLICY,2018-12-08,SATURDAY,1 - MALE,1 - NOT WORN,AM - CLASS A AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,2 - COMMERCIAL DRIVER LIC.,A - SUSPECTED SERIOUS INJURY
16792387,49,"NOL, FAILURE TO DISPLAY VALID REG.",W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-09,SUNDAY,2 - FEMALE,1 - NOT WORN,5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,no data,5 - UNLICENSED,C - POSSIBLE INJURY
16792259,37,NO CHARGES,W - WHITE,no data,2018-12-11,TUESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16796681,20,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-11,TUESDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,99 - UNKNOWN,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16793788,41,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-12,WEDNESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16797032,61,NO CHARGES,H - HISPANIC,2 - PROOF OF LIABILITY INSURANCE,2018-12-12,WEDNESDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,N - NOT INJURED
16797650,22,"FAIL TO DRIVE IN A SINGLE LANE, UNSAFE SPEED, IMPROPER DL FOR VEHICLE TYPE (NO CLASS M LICENSE)",W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-12,WEDNESDAY,1 - MALE,"3 - WORN, NOT DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16799931,72,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-12,WEDNESDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,K - FATAL INJURY
16798084,45,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-14,FRIDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16802025,40,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-14,FRIDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16848710,28,"UNSAFE SPEED, IMPROPER DRIVER LICENSE FOR TYPE VEHICLE(CLASS M)",W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-14,FRIDAY,1 - MALE,"3 - WORN, NOT DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16800852,39,NO DRIVER'S LICENSE/MOTOCYCLE ENDORSEMENT,B - BLACK,no data,2018-12-15,SATURDAY,1 - MALE,1 - NOT WORN,5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,TX - TEXAS,4 - ID CARD,A - SUSPECTED SERIOUS INJURY
16801001,60,NO MOTOR CYCLE ENDORESEMENT,H - HISPANIC,1 - LIABILITY INSURANCE POLICY,2018-12-15,SATURDAY,1 - MALE,1 - NOT WORN,A - CLASS A,"DOUBLE/TRIPLE TRAILER, TANK VEHICLE WITH HAZARDOUS MATERIALS",97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,N - NOT INJURED
16863301,22,NO CHARGES,B - BLACK,2 - PROOF OF LIABILITY INSURANCE,2018-12-15,SATURDAY,1 - MALE,"2 - WORN, DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16798671,21,NO CHARGES,A - ASIAN,no data,2018-12-16,SUNDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16801615,18,NO CHARGES,W - WHITE,no data,2018-12-16,SUNDAY,1 - MALE,"3 - WORN, NOT DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16802692,57,NO CHARGES,B - BLACK,2 - PROOF OF LIABILITY INSURANCE,2018-12-16,SUNDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,2 - COMMERCIAL DRIVER LIC.,A - SUSPECTED SERIOUS INJURY
16912567,40,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-21,FRIDAY,1 - MALE,1 - NOT WORN,5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,TX - TEXAS,4 - ID CARD,C - POSSIBLE INJURY
16988084,26,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-21,FRIDAY,1 - MALE,"4 - WORN, UNK DAMAGE",CM - CLASS C AND M,UNKNOWN,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16916692,62,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-22,SATURDAY,2 - FEMALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16982308,21,NO CHARGES,H - HISPANIC,no data,2018-12-22,SATURDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16848346,34,NO CHARGES,H - HISPANIC,no data,2018-12-23,SUNDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16865359,52,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2018-12-23,SUNDAY,1 - MALE,1 - NOT WORN,C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16986517,29,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2018-12-23,SUNDAY,1 - MALE,99 - UNKNOWN IF WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
16855293,26,NO CHARGES,A - ASIAN,2 - PROOF OF LIABILITY INSURANCE,2018-12-30,SUNDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16983977,59,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2018-12-31,MONDAY,1 - MALE,99 - UNKNOWN IF WORN,C - CLASS C,UNKNOWN,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16848936,46,NO CHARGES,W - WHITE,1 - LIABILITY INSURANCE POLICY,2019-01-04,FRIDAY,1 - MALE,"3 - WORN, NOT DAMAGED",C - CLASS C,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16912576,56,NO CHARGES,H - HISPANIC,no data,2019-01-04,FRIDAY,1 - MALE,"2 - WORN, DAMAGED",5 - UNLICENSED,UNLICENSED,97 - NOT APPLICABLE,no data,5 - UNLICENSED,C - POSSIBLE INJURY
16842949,23,UNSAFE SPEED,W - WHITE,1 - LIABILITY INSURANCE POLICY,2019-01-05,SATURDAY,1 - MALE,"2 - WORN, DAMAGED",CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16844684,24,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-01-05,SATURDAY,1 - MALE,"2 - WORN, DAMAGED",98 - OTHER/OUT OF STATE,NONE,97 - NOT APPLICABLE,IA - IOWA,1 - DRIVER LICENSE,A - SUSPECTED SERIOUS INJURY
16846020,66,NO CHARGES,W - WHITE,2 - PROOF OF LIABILITY INSURANCE,2019-01-05,SATURDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,C - POSSIBLE INJURY
16848163,61,NO CHARGES,H - HISPANIC,2 - PROOF OF LIABILITY INSURANCE,2019-01-05,SATURDAY,1 - MALE,1 - NOT WORN,CM - CLASS C AND M,NONE,97 - NOT APPLICABLE,TX - TEXAS,1 - DRIVER LICENSE,B - SUSPECTED MINOR INJURY
