,crash_id,person_age,charge,person_ethnicity,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,has_motocycle_endorsment,driver_license_state,driver_license_type,person_injury_severity
3255,17979935.0,47,no charges,w - white,2020-11-23,monday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3257,17982077.0,46,no charges,w - white,2020-11-23,monday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury
3258,17977946.0,28,no charges,b - black,2020-11-24,tuesday,2 - female,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
3259,17978565.0,50,driving on improved shoulder,h - hispanic,2020-11-24,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
3261,17981498.0,31,no charges,h - hispanic,2020-11-24,tuesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3262,17980729.0,44,no charges,w - white,2020-11-26,thursday,1 - male,1 - not worn,a - class a,0,tx - texas,2 - commercial driver lic.,b - suspected minor injury
3263,18024569.0,64,"unsafe speed, improper driver license for type vehicle (class m)",w - white,2020-12-06,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
3264,18026575.0,35,unsafe speed,h - hispanic,2020-12-06,sunday,2 - female,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3265,18043690.0,50,no charges,h - hispanic,2020-12-06,sunday,1 - male,1 - not worn,98 - other/out of state,0,il - illinois,1 - driver license,a - suspected serious injury
3266,18029811.0,50,no charges,h - hispanic,2020-12-07,monday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3267,18032923.0,32,evading in a motor vehicle (to be),w - white,2020-12-09,wednesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3268,18025860.0,56,no charges,w - white,2020-12-10,thursday,1 - male,"2 - worn, damaged",bm - class b and m,1,tx - texas,1 - driver license,k - fatal injury
3269,18024622.0,70,improper license for type of vehicle,w - white,2020-12-12,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3270,18034258.0,21,unsafe speed,w - white,2020-12-12,saturday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3271,18025598.0,67,no charges,h - hispanic,2020-12-13,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3272,18022765.0,53,"unsafe speed, expired driver license",w - white,2020-12-14,monday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
3273,18024240.0,27,no charges,h - hispanic,2020-12-15,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3274,18026432.0,40,no charges,w - white,2020-12-16,wednesday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3275,18024570.0,39,driving while intoxicated,w - white,2020-12-17,thursday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
3276,18030968.0,38,fail to control speed,w - white,2020-12-17,thursday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
3277,18046234.0,26,no charges,w - white,2020-12-17,thursday,1 - male,1 - not worn,a - class a,0,tx - texas,2 - commercial driver lic.,b - suspected minor injury
3278,18024147.0,35,improper d.l. for type of vehcle,h - hispanic,2020-12-18,friday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3279,18032468.0,50,no charges,w - white,2020-12-18,friday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3280,18022710.0,25,no charges,h - hispanic,2020-12-19,saturday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3281,18023528.0,39,no charges,w - white,2020-12-19,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3282,18023574.0,21,driving while intoxicated,w - white,2020-12-19,saturday,1 - male,"2 - worn, damaged",98 - other/out of state,0,in - indiana,1 - driver license,b - suspected minor injury
3283,18025879.0,55,no charges,b - black,2020-12-20,sunday,1 - male,"2 - worn, damaged",a - class a,0,tx - texas,2 - commercial driver lic.,k - fatal injury
3284,18031656.0,39,"no drivers license, fail to maintain financial responsibility, unsafe speed",h - hispanic,2020-12-20,sunday,1 - male,"3 - worn, not damaged",5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury
3285,18040539.0,32,no charges,b - black,2020-12-20,sunday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3286,18030794.0,20,no charges,h - hispanic,2020-12-21,monday,1 - male,"3 - worn, not damaged",5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury
3287,18045072.0,61,no charges,w - white,2020-12-21,monday,1 - male,1 - not worn,98 - other/out of state,0,ia - iowa,1 - driver license,k - fatal injury
3288,18024954.0,19,failure to maintain financial responsibility (no insurance),h - hispanic,2020-12-22,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3289,18025303.0,40,no charges,w - white,2020-12-22,tuesday,2 - female,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3290,18027403.0,36,no charges,w - white,2020-12-22,tuesday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3291,18031473.0,39,unsafe speed,w - white,2020-12-22,tuesday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3292,18043658.0,51,no charges,w - white,2020-12-22,tuesday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,n - not injured
3293,18031346.0,20,no charges,w - white,2020-12-23,wednesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
3294,18032033.0,27,"no driver license, fmfr (no insurance), operate vehicle without license plates",b - black,2020-12-23,wednesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
3295,18032232.0,31,no charges,w - white,2020-12-23,wednesday,1 - male,"2 - worn, damaged",98 - other/out of state,0,ca - california,1 - driver license,b - suspected minor injury
3296,18032793.0,46,fail to control speed,h - hispanic,2020-12-23,wednesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
3297,18032211.0,40,"fail to control speed, expired driver's license, no motor cycle endoresement",h - hispanic,2020-12-24,thursday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
3298,18032500.0,42,no charges,w - white,2020-12-24,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3299,18032720.0,47,no charges,w - white,2020-12-24,thursday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
3300,18034890.0,27,no charges,b - black,2020-12-24,thursday,2 - female,"2 - worn, damaged",am - class a and m,1,tx - texas,1 - driver license,b - suspected minor injury
3301,18031358.0,61,no charges,w - white,2020-12-25,friday,1 - male,1 - not worn,am - class a and m,1,tx - texas,2 - commercial driver lic.,n - not injured
3302,18032391.0,32,no charges,w - white,2020-12-25,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
3303,18036417.0,18,no charges,w - white,2020-12-25,friday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3304,18038645.0,39,no charges,h - hispanic,2020-12-25,friday,1 - male,"3 - worn, not damaged",5 - unlicensed,0,tx - texas,4 - id card,n - not injured
3305,18030108.0,19,"fail to drive in single lane, improper driver license for type of vehicle",h - hispanic,2020-12-26,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3306,18030375.0,58,no charges,w - white,2020-12-26,saturday,1 - male,1 - not worn,5 - unlicensed,0,ok - oklahoma,4 - id card,a - suspected serious injury
3307,18030824.0,38,f/t control speed,w - white,2020-12-26,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,n - not injured
3308,18031916.0,50,no charges,w - white,2020-12-26,saturday,1 - male,1 - not worn,a - class a,0,tx - texas,1 - driver license,b - suspected minor injury
3309,18035646.0,52,no charges,w - white,2020-12-26,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3310,18036459.0,30,unsafe speed,h - hispanic,2020-12-26,saturday,1 - male,"3 - worn, not damaged",a - class a,0,tx - texas,2 - commercial driver lic.,n - not injured
3311,18036584.0,69,no charges,w - white,2020-12-26,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3312,18041103.0,44,no charges,b - black,2020-12-26,saturday,1 - male,"2 - worn, damaged",am - class a and m,1,tx - texas,1 - driver license,k - fatal injury
3313,18041674.0,60,no charges,w - white,2020-12-26,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3314,18042165.0,51,no charges,w - white,2020-12-26,saturday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3315,18043286.0,19,no valid class m driver license,b - black,2020-12-26,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3316,18031424.0,31,no charges,w - white,2020-12-27,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3317,18036620.0,39,"operating mv w/o valid license, operating w/o motorcycle operator license, driving w/oproof of financial responsibilty",w - white,2020-12-27,sunday,1 - male,99 - unknown if worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury
3318,18037167.0,42,no charges,b - black,2020-12-27,sunday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3319,18037295.0,45,unsafe speed,w - white,2020-12-27,sunday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3320,18039387.0,20,failure to maintain financial responsibility (no insurance),w - white,2020-12-27,sunday,2 - female,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
3321,18041199.0,35,no charges,h - hispanic,2020-12-27,sunday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
3322,18043566.0,46,unsafe pass on right,w - white,2020-12-27,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
3323,18043660.0,19,no charges,w - white,2020-12-27,sunday,2 - female,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
3324,18044294.0,35,no charges,w - white,2020-12-27,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3326,18034536.0,17,no charges,b - black,2020-12-28,monday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury
3327,18034600.0,28,no charges,h - hispanic,2020-12-28,monday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured
3328,18037481.0,23,no charges,w - white,2020-12-28,monday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3329,18044278.0,28,no charges,b - black,2020-12-28,monday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury
3330,18045030.0,46,no charges,w - white,2020-12-28,monday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
3331,18034803.0,20,no charges,w - white,2020-12-29,tuesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
3332,18035992.0,24,no charges,w - white,2020-12-29,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3333,18038244.0,23,no charges,w - white,2020-12-29,tuesday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3334,18041500.0,12,no charges,b - black,2020-12-29,tuesday,2 - female,1 - not worn,99 - unknown,0,un - unknown,99 - unknown,b - suspected minor injury
3335,18043770.0,22,fail to maintain financial responsibility,w - white,2020-12-29,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3336,18044600.0,21,"evading arrest or detention w/ veh, poss of marihuana < 20z",w - white,2020-12-29,tuesday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,la - louisiana,1 - driver license,b - suspected minor injury
3337,18039360.0,55,no charges,w - white,2021-01-01,friday,1 - male,1 - not worn,98 - other/out of state,0,nm - new mexico,1 - driver license,n - not injured
3338,18041638.0,41,no charges,b - black,2021-01-01,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3339,18041783.0,31,no charges,h - hispanic,2021-01-01,friday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3340,18043207.0,37,no charges,h - hispanic,2021-01-01,friday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury
3341,18044575.0,21,no charges,w - white,2021-01-01,friday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
3342,18044688.0,31,unsafe speed,h - hispanic,2021-01-01,friday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury
3343,18039700.0,33,"failed to control speed, no driver's license",w - white,2021-01-02,saturday,1 - male,1 - not worn,5 - unlicensed,0,ar - arkansas,4 - id card,b - suspected minor injury
3344,18043416.0,38,no charges,h - hispanic,2021-01-02,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
3345,18043424.0,61,no charges,w - white,2021-01-02,saturday,1 - male,"2 - worn, damaged",98 - other/out of state,0,az - arizona,1 - driver license,a - suspected serious injury
3346,18040919.0,41,dwi 3rd,w - white,2021-01-03,sunday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3348,18044376.0,32,no charges,w - white,2021-01-03,sunday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury
3349,18044689.0,22,no charges,a - asian,2021-01-03,sunday,1 - male,"2 - worn, damaged",5 - unlicensed,0,tx - texas,4 - id card,k - fatal injury
3350,18046196.0,55,no charges,w - white,2021-01-03,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury
3351,18047468.0,,no charges,h - hispanic,2021-01-03,sunday,2 - female,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury
