,crash_id,person_age,charge,person_ethnicity,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,has_motocycle_endorsment,driver_license_state,driver_license_type,person_injury_severity_x,license_plate_state_x,vehicle_body_style_x,vehicle_color_x,vehicle_defect_1_x,vehicle_make_x,vehicle_model_name_x
1843,17322187.0,43.0,no charges,w - white,2019-09-28,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,volkswagen,unknown (volkswagen)
1844,17321896.0,37.0,no charges,w - white,2019-09-29,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ong - orange,,yamaha,yw50 (yamaha)
1845,17321930.0,61.0,no charges,w - white,2019-09-29,sunday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,zero motorcycles inc,s (zero motorcycles inc)
1846,17323535.0,28.0,no charges,b - black,2019-09-29,sunday,1 - male,1 - not worn,b - class b,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,vn1700 (kawasaki)
1847,17323622.0,68.0,no charges,w - white,2019-09-29,sunday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhx (harley-davidson)
1848,17318561.0,38.0,no charges,w - white,2019-09-30,monday,2 - female,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,xl883 (harley-davidson)
1849,17320171.0,32.0,no charges,w - white,2019-09-30,monday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flht (harley-davidson)
1850,17320936.0,41.0,no charges,w - white,2019-09-30,monday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,wi - wisconsin,1 - driver license,n - not injured,wi - wisconsin,mc - motorcycle,red - red,,yamaha,xj650 (yamaha)
1851,17321538.0,31.0,no charges,w - white,2019-10-01,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,98 - other (explain in narrative),,honda,unknown (honda)
1852,17323983.0,27.0,unsafe speed,w - white,2019-10-01,tuesday,1 - male,"2 - worn, damaged",am - class a and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,xl1200 (harley-davidson)
1853,17325395.0,47.0,no proof of insurance,w - white,2019-10-01,tuesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,unknown (yamaha)
1854,17321489.0,56.0,no charges,b - black,2019-10-02,wednesday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mar - maroon,,harley-davidson,flhp (harley-davidson)
1855,17321573.0,54.0,no charges,w - white,2019-10-02,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,xls (harley-davidson)
1856,17325155.0,27.0,no charges,w - white,2019-10-02,wednesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,,kawasaki,vn800 (kawasaki)
1857,17377278.0,28.0,no charges,w - white,2019-10-02,wednesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,ple - purple,,yamaha,xvs65 (yamaha)
1858,17383043.0,33.0,no charges,w - white,2019-10-02,wednesday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxse (harley-davidson)
1859,17384014.0,26.0,"unsafe speed, exp. veh. reg. , no m endorsement",b - black,2019-10-02,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,bge - beige,,polaris,slingshot (polaris)
1860,17323459.0,67.0,no charges,w - white,2019-10-03,thursday,2 - female,"4 - worn, unk damage",am - class a and m,1,tx - texas,2 - commercial driver lic.,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
1861,17325171.0,30.0,no charges,w - white,2019-10-03,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,unknown,unknown (unknown)
1862,17325232.0,53.0,no charges,w - white,2019-10-03,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson)
1863,17325473.0,43.0,no charges,h - hispanic,2019-10-04,friday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,whi - white,,honda,vfr800 (honda)
1864,17379153.0,43.0,no charges,b - black,2019-10-04,friday,1 - male,1 - not worn,b - class b,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,zx1000 (kawasaki)
1865,17388214.0,48.0,unsafe speed,w - white,2019-10-06,sunday,2 - female,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxdb (harley-davidson)
1866,17377638.0,24.0,no charges,b - black,2019-10-07,monday,1 - male,"2 - worn, damaged",m - class m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,yel - yellow,,suzuki,gsx (suzuki)
1867,17368922.0,49.0,no charges,i - amer. indian/alaskan native,2019-10-18,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhrci (harley-davidson)
1868,17373489.0,52.0,"unsafe speed, fail to maintain financial responsibility, violate non-cdl restriction",w - white,2019-10-18,friday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,unknown (yamaha)
1869,17369181.0,57.0,"unsafe speed, no restricted class m license, motor driven cycle/moped",w - white,2019-10-19,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flstfi (harley-davidson)
1870,17373701.0,56.0,unsafe speed,w - white,2019-10-19,saturday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,la - louisiana,1 - driver license,a - suspected serious injury,la - louisiana,mc - motorcycle,sil - silver,,harley-davidson,fltc (harley-davidson)
1871,17377729.0,32.0,no charges,w - white,2019-10-19,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhc (harley-davidson)
1872,17392465.0,38.0,no charges,w - white,2019-10-19,saturday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,yamaha,fz1 (yamaha)
1873,17373624.0,55.0,no charges,h - hispanic,2019-10-20,sunday,1 - male,"2 - worn, damaged",bm - class b and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,bmw,r1200 (bmw)
1874,17370810.0,54.0,"failure to maintain lane causing an accident, leaving the scene of accident",h - hispanic,2019-10-21,monday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxdwg (harley-davidson)
1875,17391234.0,33.0,no charges,b - black,2019-10-22,tuesday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,honda,xr70 (honda)
1876,17367533.0,21.0,no charges,w - white,2019-10-23,wednesday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,yel - yellow,,yamaha,srx600 (yamaha)
1877,17369760.0,62.0,"fail to maintain f.r., driving while intoxicated",h - hispanic,2019-10-23,wednesday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,ca - california,1 - driver license,b - suspected minor injury,ca - california,mc - motorcycle,gld - gold,,honda,unknown (honda)
1878,17371052.0,49.0,disregard stop sign,w - white,2019-10-23,wednesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ong - orange,,suzuki,unknown (suzuki)
1879,17373445.0,59.0,no charges,w - white,2019-10-23,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhr (harley-davidson)
1880,17367324.0,53.0,no charges,w - white,2019-10-24,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,,harley-davidson,unknown (harley-davidson)
1881,17368062.0,66.0,driving while intoxicated-1st,w - white,2019-10-24,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,xl1200 (harley-davidson)
1882,17368316.0,29.0,no charges,b - black,2019-10-24,thursday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ong - orange,,kawasaki,unknown (kawasaki)
1883,17368904.0,64.0,no charges,w - white,2019-10-24,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,gry - gray,,harley-davidson,unknown (harley-davidson)
1884,17370846.0,33.0,no charges,w - white,2019-10-24,thursday,1 - male,99 - unknown if worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhp (harley-davidson)
1885,17375801.0,40.0,driving while intoxicated,w - white,2019-10-24,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxe (harley-davidson)
1886,17376282.0,52.0,no charges,w - white,2019-10-24,thursday,2 - female,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,bro - brown,,genuine scooter co.,unknown (genuine scooter co.)
1887,17377047.0,28.0,no charges,w - white,2019-10-24,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,gry - gray,,honda,unknown (honda)
1888,17383241.0,38.0,no charges,w - white,2019-10-24,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,,derbi,atlantis 50 (derbi)
1889,17372382.0,25.0,driving while intoxicated mb,w - white,2019-10-25,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blu - blue,,yamaha,xvs1100 (yamaha)
1890,17377244.0,69.0,no charges,w - white,2019-10-25,friday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fltrxs (harley-davidson)
1891,17388194.0,25.0,unsafe speed,h - hispanic,2019-10-25,friday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,ducati,unknown (ducati)
1892,17367325.0,,no charges,w - white,2019-10-26,saturday,1 - male,1 - not worn,99 - unknown,0,un - unknown,99 - unknown,a - suspected serious injury,un - unknown,mc - motorcycle,blu - blue,,honda,sh150 (honda)
1893,17367551.0,27.0,"fail to control speed, no insurance",w - white,2019-10-26,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,unknown (kawasaki)
1894,17368269.0,41.0,no charges,h - hispanic,2019-10-26,saturday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,bro - brown,12 - defective or slick tires,harley-davidson,flh80 (harley-davidson)
1895,17371239.0,67.0,unsafe speed,w - white,2019-10-26,saturday,1 - male,99 - unknown if worn,bm - class b and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,bro - brown,,harley-davidson,flhc (harley-davidson)
1896,17371592.0,26.0,no charges,b - black,2019-10-26,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,gsx650 (suzuki)
1897,17373044.0,19.0,failed to drive in single lane of traffic,b - black,2019-10-26,saturday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,hyosung,unknown (hyosung)
1898,17370502.0,27.0,no charges,w - white,2019-10-27,sunday,1 - male,"4 - worn, unk damage",98 - other/out of state,0,nc - north carolina,1 - driver license,b - suspected minor injury,nc - north carolina,mc - motorcycle,gld - gold,,harley-davidson,fxs (harley-davidson)
1899,17373019.0,37.0,no charges,h - hispanic,2019-10-27,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,red - red,,kawasaki,br125 (kawasaki)
1900,17373601.0,48.0,no charges,h - hispanic,2019-10-27,sunday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ple - purple,,honda,nc750 (honda)
1901,17374089.0,64.0,no charges,w - white,2019-10-27,sunday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,bro - brown,,harley-davidson,flhc (harley-davidson)
1902,17376623.0,55.0,no charges,w - white,2019-10-27,sunday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,unknown (harley-davidson)
1903,17378976.0,25.0,no charges,h - hispanic,2019-10-27,sunday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,ducati,scrambler (ducati)
1904,17369741.0,25.0,no charges,w - white,2019-10-28,monday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,ong - orange,,ktm,380 (ktm)
1905,17372215.0,30.0,"evading arrest/detention, driver on improved shoulder when prohibited, disregard no passing zone, fail to maintain financial responsiblity, operate motorcycle equipped with ground effect lighting, improper driver license for type of vehicle",h - hispanic,2019-10-28,monday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,,kawasaki,zx600 (kawasaki)
1906,17373414.0,60.0,"duty on striking fixture >=$200, accident invovling damage to vehicle >=$200",w - white,2019-10-28,monday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,ong - orange,,harley-davidson,xl1200 (harley-davidson)
1907,17374871.0,30.0,no charges,h - hispanic,2019-10-28,monday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,unknown (honda)
1908,17377756.0,47.0,drivers license suspended,w - white,2019-10-28,monday,1 - male,"2 - worn, damaged",5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,sil - silver,,honda,unknown (honda)
1909,17380951.0,32.0,no charges,h - hispanic,2019-10-28,monday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,unknown (yamaha)
1910,17384417.0,47.0,"fail to drive in a single lane, driving while license invalid",w - white,2019-10-28,monday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,whi - white,,harley-davidson,flh80 (harley-davidson)
1911,17386631.0,30.0,no charges,w - white,2019-10-28,monday,2 - female,1 - not worn,5 - unlicensed,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,cm250 (honda)
