crash_id,license_plate_state,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year,person_injury_severity
16580769,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,no data,HONDA,CBR600 (HONDA),2009,B - SUSPECTED MINOR INJURY
16580837,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,GSX-R1000 (SUZUKI),2013,A - SUSPECTED SERIOUS INJURY
16581029,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,98 - OTHER  (EXPLAIN IN NARRATIVE),KAWASAKI,NINJA ZX (KAWASAKI),2005,B - SUSPECTED MINOR INJURY
16583005,TX - TEXAS,MC - MOTORCYCLE,MAR - MAROON,no data,KAWASAKI,VN750 (KAWASAKI),1982,B - SUSPECTED MINOR INJURY
16584486,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,VRSCA (HARLEY-DAVIDSON),2007,B - SUSPECTED MINOR INJURY
16586143,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FXD (HARLEY-DAVIDSON),2013,A - SUSPECTED SERIOUS INJURY
16588889,TX - TEXAS,MC - MOTORCYCLE,MAR - MAROON,no data,HARLEY-DAVIDSON,FLHTCUTG (HARLEY-DAVIDSON),2016,A - SUSPECTED SERIOUS INJURY
16590381,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,BMW,R1150 (BMW),2002,B - SUSPECTED MINOR INJURY
16599700,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2013,A - SUSPECTED SERIOUS INJURY
16599832,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,DUCATI,1198 (DUCATI),2011,B - SUSPECTED MINOR INJURY
16580640,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,XLX (HARLEY-DAVIDSON),2014,B - SUSPECTED MINOR INJURY
16585238,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,YAMAHA,UNKNOWN (YAMAHA),2018,A - SUSPECTED SERIOUS INJURY
16585651,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,FLHP (HARLEY-DAVIDSON),2018,K - FATAL INJURY
16585731,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,FXDWG (HARLEY-DAVIDSON),2016,B - SUSPECTED MINOR INJURY
16587681,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2017,B - SUSPECTED MINOR INJURY
16591706,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,UNKNOWN (SUZUKI),2014,N - NOT INJURED
16591722,CA - CALIFORNIA,MC - MOTORCYCLE,RED - RED,no data,YAMAHA,SR500 (YAMAHA),2016,B - SUSPECTED MINOR INJURY
16598795,no data,MC - MOTORCYCLE,WHI - WHITE,no data,YAMAHA,XV1700 (YAMAHA),2006,B - SUSPECTED MINOR INJURY
16594312,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,UNKNOWN,UNKNOWN (UNKNOWN),2018,B - SUSPECTED MINOR INJURY
16605498,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,XV1900 (YAMAHA),2010,B - SUSPECTED MINOR INJURY
16582038,TX - TEXAS,MC - MOTORCYCLE,GLD - GOLD,no data,SUZUKI,GSX (SUZUKI),2008,B - SUSPECTED MINOR INJURY
16584657,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,UNKNOWN (HONDA),2008,B - SUSPECTED MINOR INJURY
16586987,TX - TEXAS,MC - MOTORCYCLE,YEL - YELLOW,no data,YAMAHA,RX50 (YAMAHA),2006,B - SUSPECTED MINOR INJURY
16587020,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,FLHP (HARLEY-DAVIDSON),2010,A - SUSPECTED SERIOUS INJURY
16587032,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,YW125 (YAMAHA),2014,B - SUSPECTED MINOR INJURY
16588152,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,GSX-R600 (SUZUKI),2017,A - SUSPECTED SERIOUS INJURY
16594539,no data,MC - MOTORCYCLE,GRY - GRAY,no data,YAMAHA,YZF600 (YAMAHA),2016,B - SUSPECTED MINOR INJURY
16600222,no data,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,XVS1100 (YAMAHA),2001,A - SUSPECTED SERIOUS INJURY
16602857,no data,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2003,B - SUSPECTED MINOR INJURY
16584988,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,VICTORY MOTORCYCLES,UNKNOWN (VICTORY MOTORCYCLES),2011,A - SUSPECTED SERIOUS INJURY
16586155,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,YAMAHA,YZFR1 (YAMAHA),2015,B - SUSPECTED MINOR INJURY
16593737,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,YAMAHA,YZFR1 (YAMAHA),2010,B - SUSPECTED MINOR INJURY
16594281,TX - TEXAS,MC - MOTORCYCLE,GLD - GOLD,no data,HARLEY-DAVIDSON,FLHXS (HARLEY-DAVIDSON),2014,N - NOT INJURED
16586513,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,CBR1000 (HONDA),2008,B - SUSPECTED MINOR INJURY
16588783,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FXDL (HARLEY-DAVIDSON),2017,B - SUSPECTED MINOR INJURY
16592187,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,UNKNOWN (KAWASAKI),2014,B - SUSPECTED MINOR INJURY
16593468,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HONDA,UNKNOWN (HONDA),2002,A - SUSPECTED SERIOUS INJURY
16598480,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,UNKNOWN (YAMAHA),2007,A - SUSPECTED SERIOUS INJURY
16589471,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,KAWASAKI,UNKNOWN (KAWASAKI),2007,A - SUSPECTED SERIOUS INJURY
16590511,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2017,B - SUSPECTED MINOR INJURY
16593462,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2005,A - SUSPECTED SERIOUS INJURY
16594699,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,YAMAHA,UNKNOWN (YAMAHA),2007,B - SUSPECTED MINOR INJURY
16594970,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,SUZUKI,GSX-R600 (SUZUKI),2018,A - SUSPECTED SERIOUS INJURY
16595189,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,GSX (SUZUKI),2001,B - SUSPECTED MINOR INJURY
16596447,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,SUZUKI,SFV650 (SUZUKI),2017,N - NOT INJURED
16598824,LA - LOUISIANA,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,UNKNOWN (YAMAHA),2006,N - NOT INJURED
16601041,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,no data,HARLEY-DAVIDSON,FLS (HARLEY-DAVIDSON),2017,N - NOT INJURED
16590482,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HONDA,CBX (HONDA),2013,A - SUSPECTED SERIOUS INJURY
16591566,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,HARLEY-DAVIDSON,FLHXS (HARLEY-DAVIDSON),2018,N - NOT INJURED
16592174,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLSTFB (HARLEY-DAVIDSON),2014,A - SUSPECTED SERIOUS INJURY
16592235,TX - TEXAS,MC - MOTORCYCLE,PLE - PURPLE,no data,YAMAHA,UNKNOWN (YAMAHA),2000,B - SUSPECTED MINOR INJURY
16592389,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HONDA,CBR1000 (HONDA),2007,B - SUSPECTED MINOR INJURY
16594446,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,VICTORY MOTORCYCLES,VEGAS (VICTORY MOTORCYCLES),2007,B - SUSPECTED MINOR INJURY
16596989,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,CBR1000 (HONDA),2014,B - SUSPECTED MINOR INJURY
16597076,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,HARLEY-DAVIDSON,XL883 (HARLEY-DAVIDSON),2015,N - NOT INJURED
16598538,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,FLHP (HARLEY-DAVIDSON),2014,A - SUSPECTED SERIOUS INJURY
16604599,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FXS (HARLEY-DAVIDSON),2006,B - SUSPECTED MINOR INJURY
16605370,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLS (HARLEY-DAVIDSON),2016,A - SUSPECTED SERIOUS INJURY
16606445,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,HARLEY-DAVIDSON,FLHRC (HARLEY-DAVIDSON),2011,K - FATAL INJURY
16590681,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HYOSUNG,GT650 (HYOSUNG),2016,A - SUSPECTED SERIOUS INJURY
16590832,TX - TEXAS,MC - MOTORCYCLE,RED - RED,98 - OTHER  (EXPLAIN IN NARRATIVE),UNKNOWN,UNKNOWN (UNKNOWN),2009,B - SUSPECTED MINOR INJURY
16590899,FL - FLORIDA,MC - MOTORCYCLE,WHI - WHITE,no data,KAWASAKI,NINJA ZX (KAWASAKI),2017,K - FATAL INJURY
16593922,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,TRIUMPH MOTORCYCLE,DAYTONA (TRIUMPH MOTORCYCLE),2017,B - SUSPECTED MINOR INJURY
16594667,CA - CALIFORNIA,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,FLHTK (HARLEY-DAVIDSON),2016,N - NOT INJURED
16594813,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,FZ6 (YAMAHA),2012,B - SUSPECTED MINOR INJURY
16596541,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,VTX1300 (HONDA),2006,B - SUSPECTED MINOR INJURY
16599468,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,KAWASAKI,ER650 (KAWASAKI),2007,B - SUSPECTED MINOR INJURY
16600569,TX - TEXAS,MC - MOTORCYCLE,MUL - MULTICOLORED,no data,HARLEY-DAVIDSON,FXDL (HARLEY-DAVIDSON),2001,B - SUSPECTED MINOR INJURY
16601273,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,HONDA,CBR600 (HONDA),2013,B - SUSPECTED MINOR INJURY
16601679,GA - GEORGIA,MC - MOTORCYCLE,BGE - BEIGE,no data,YAMAHA,YZFR6 (YAMAHA),2017,B - SUSPECTED MINOR INJURY
16592118,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,YAMAHA,YZFR1 (YAMAHA),2017,B - SUSPECTED MINOR INJURY
16594924,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,HONDA,C70 (HONDA),2014,B - SUSPECTED MINOR INJURY
16594935,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,KAWASAKI,UNKNOWN (KAWASAKI),2008,B - SUSPECTED MINOR INJURY
16601517,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HONDA,CMX250 (HONDA),2007,B - SUSPECTED MINOR INJURY
16601943,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,YAMAHA,XV920 (YAMAHA),2000,A - SUSPECTED SERIOUS INJURY
16604171,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XLH883 (HARLEY-DAVIDSON),2008,A - SUSPECTED SERIOUS INJURY
16604443,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,UNKNOWN (SUZUKI),2008,A - SUSPECTED SERIOUS INJURY
17382255,TX - TEXAS,MC - MOTORCYCLE,TRQ - TURQUOISE(BLUE),no data,GENUINE SCOOTER CO.,BUDDY (GENUINE SCOOTER CO.),2017,B - SUSPECTED MINOR INJURY
16599495,TX - TEXAS,MC - MOTORCYCLE,GLD - GOLD,no data,HONDA,UNKNOWN (HONDA),1985,A - SUSPECTED SERIOUS INJURY
16601348,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,UNKNOWN (KAWASAKI),2003,A - SUSPECTED SERIOUS INJURY
16605950,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,UNKNOWN (YAMAHA),2004,A - SUSPECTED SERIOUS INJURY
16599500,TX - TEXAS,MC - MOTORCYCLE,MAR - MAROON,no data,HARLEY-DAVIDSON,FLHPEI (HARLEY-DAVIDSON),2007,N - NOT INJURED
16604393,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,ALL OTHER MAKES,UNKNOWN (ALL OTHER MAKES),2014,B - SUSPECTED MINOR INJURY
16780174,UN - UNKNOWN,MC - MOTORCYCLE,GRN - GREEN,no data,KAWASAKI,ZX600 (KAWASAKI),2000,K - FATAL INJURY
16600527,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLS (HARLEY-DAVIDSON),2012,B - SUSPECTED MINOR INJURY
16600884,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,KAWASAKI,VN900 (KAWASAKI),2009,B - SUSPECTED MINOR INJURY
16600599,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HONDA,GL1800 (HONDA),2018,B - SUSPECTED MINOR INJURY
16602542,TX - TEXAS,MC - MOTORCYCLE,BGE - BEIGE,no data,SUZUKI,UNKNOWN (SUZUKI),2003,A - SUSPECTED SERIOUS INJURY
16603905,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HONDA,UNKNOWN (HONDA),2003,B - SUSPECTED MINOR INJURY
16654531,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2006,B - SUSPECTED MINOR INJURY
16601619,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,UNKNOWN (KAWASAKI),2008,K - FATAL INJURY
16602993,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,HARLEY-DAVIDSON,FXD (HARLEY-DAVIDSON),2016,B - SUSPECTED MINOR INJURY
16604092,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2011,A - SUSPECTED SERIOUS INJURY
16605041,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HONDA,SH150 (HONDA),1994,A - SUSPECTED SERIOUS INJURY
16656301,AZ - ARIZONA,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,VS800 (SUZUKI),2003,B - SUSPECTED MINOR INJURY
16656720,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,YZ125 (YAMAHA),2011,B - SUSPECTED MINOR INJURY
16659722,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,HARLEY-DAVIDSON,FLRT (HARLEY-DAVIDSON),2000,B - SUSPECTED MINOR INJURY
16649044,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,ALL OTHER MAKES,UNKNOWN (ALL OTHER MAKES),2018,B - SUSPECTED MINOR INJURY
16651027,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,KL650 (KAWASAKI),2011,B - SUSPECTED MINOR INJURY
16654560,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2017,B - SUSPECTED MINOR INJURY
16656034,TX - TEXAS,MC - MOTORCYCLE,YEL - YELLOW,no data,OTHER (EXPLAIN IN NARRATIVE),OTHER (EXPLAIN IN NARRATIVE) (OTHER (EXPLAIN IN NARRATIVE)),2008,A - SUSPECTED SERIOUS INJURY
16656464,TX - TEXAS,MC - MOTORCYCLE,YEL - YELLOW,no data,HONDA,CB300 (HONDA),2016,B - SUSPECTED MINOR INJURY
16716586,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLSTCI (HARLEY-DAVIDSON),2005,B - SUSPECTED MINOR INJURY
16652122,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,VICTORIA IRON & METAL,NOT APPLICABLE (VICTORIA IRON & METAL),2017,N - NOT INJURED
16669551,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHX (HARLEY-DAVIDSON),2018,B - SUSPECTED MINOR INJURY
16649086,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,YAMAHA,FZ600 (YAMAHA),2008,A - SUSPECTED SERIOUS INJURY
16652686,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,12 - DEFECTIVE OR SLICK TIRES,YAMAHA,XV1600 (YAMAHA),1999,N - NOT INJURED
16658823,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLTRX (HARLEY-DAVIDSON),2013,A - SUSPECTED SERIOUS INJURY
16648912,PA - PENNSYLVANIA,MC - MOTORCYCLE,GRY - GRAY,no data,HARLEY-DAVIDSON,FLD (HARLEY-DAVIDSON),2015,K - FATAL INJURY
16651049,98 - OTHER,MC - MOTORCYCLE,BLU - BLUE,no data,BMW,R1150 (BMW),2001,N - NOT INJURED
16665388,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2008,B - SUSPECTED MINOR INJURY
16651011,TX - TEXAS,MC - MOTORCYCLE,YEL - YELLOW,no data,SUZUKI,GSX (SUZUKI),2005,B - SUSPECTED MINOR INJURY
16654108,NJ - NEW JERSEY,MC - MOTORCYCLE,WHI - WHITE,no data,KAWASAKI,NINJA ZX (KAWASAKI),2015,B - SUSPECTED MINOR INJURY
16658113,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,HARLEY-DAVIDSON,FLSTN (HARLEY-DAVIDSON),2005,A - SUSPECTED SERIOUS INJURY
16661850,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,no data,HARLEY-DAVIDSON,FLHTK (HARLEY-DAVIDSON),2015,B - SUSPECTED MINOR INJURY
16652901,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2015,B - SUSPECTED MINOR INJURY
16655209,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,KAWASAKI,1600 (KAWASAKI),2007,N - NOT INJURED
16656383,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,HONDA,CB600 (HONDA),2005,B - SUSPECTED MINOR INJURY
16655015,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,XG500 (HARLEY-DAVIDSON),2015,A - SUSPECTED SERIOUS INJURY
16658121,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,GSX-S1000 (SUZUKI),2005,B - SUSPECTED MINOR INJURY
16658396,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HONDA,CBR600 (HONDA),2001,A - SUSPECTED SERIOUS INJURY
16662151,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHTCUI (HARLEY-DAVIDSON),2002,A - SUSPECTED SERIOUS INJURY
16662194,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,KAWASAKI,ZX600 (KAWASAKI),2006,B - SUSPECTED MINOR INJURY
16647402,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,no data,no data,no data,no data,B - SUSPECTED MINOR INJURY
16647411,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,KAWASAKI,UNKNOWN (KAWASAKI),2007,B - SUSPECTED MINOR INJURY
16654418,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLD (HARLEY-DAVIDSON),2005,B - SUSPECTED MINOR INJURY
16660127,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HONDA,UNKNOWN (HONDA),2012,K - FATAL INJURY
16660522,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,VICTORY MOTORCYCLES,GUNNER (VICTORY MOTORCYCLES),2016,B - SUSPECTED MINOR INJURY
16669465,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HONDA,GL1800 (HONDA),2014,B - SUSPECTED MINOR INJURY
16647237,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2017,B - SUSPECTED MINOR INJURY
16647729,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,SUZUKI,UNKNOWN (SUZUKI),2013,B - SUSPECTED MINOR INJURY
16649036,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,SUZUKI,C50 (SUZUKI),2007,B - SUSPECTED MINOR INJURY
16649437,no data,MC - MOTORCYCLE,SIL - SILVER,no data,HARLEY-DAVIDSON,FLHC (HARLEY-DAVIDSON),2015,B - SUSPECTED MINOR INJURY
16652067,TX - TEXAS,MC - MOTORCYCLE,GLD - GOLD,no data,HARLEY-DAVIDSON,FLSTC (HARLEY-DAVIDSON),2005,N - NOT INJURED
16652319,TX - TEXAS,MC - MOTORCYCLE,GRN - GREEN,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2017,B - SUSPECTED MINOR INJURY
16652959,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,GSX (SUZUKI),2014,B - SUSPECTED MINOR INJURY
16656735,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,SUZUKI,GSX (SUZUKI),2017,B - SUSPECTED MINOR INJURY
16662283,TX - TEXAS,MC - MOTORCYCLE,GRY - GRAY,no data,YAMAHA,YZF600 (YAMAHA),2007,B - SUSPECTED MINOR INJURY
16662643,OH - OHIO,MC - MOTORCYCLE,BLK - BLACK,no data,VICTORY MOTORCYCLES,VEGAS (VICTORY MOTORCYCLES),2005,A - SUSPECTED SERIOUS INJURY
16649155,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHC (HARLEY-DAVIDSON),2017,B - SUSPECTED MINOR INJURY
16649532,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2003,B - SUSPECTED MINOR INJURY
16651455,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,FLTRXS (HARLEY-DAVIDSON),2017,N - NOT INJURED
16651547,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,OTHER (EXPLAIN IN NARRATIVE),OTHER (EXPLAIN IN NARRATIVE) (OTHER (EXPLAIN IN NARRATIVE)),2017,B - SUSPECTED MINOR INJURY
16651845,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,SUZUKI,GSX600 (SUZUKI),2008,B - SUSPECTED MINOR INJURY
16653380,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2013,A - SUSPECTED SERIOUS INJURY
16655184,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,KAWASAKI,ZX1000 (KAWASAKI),2005,B - SUSPECTED MINOR INJURY
16656934,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2009,B - SUSPECTED MINOR INJURY
16657816,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,FXDL (HARLEY-DAVIDSON),2003,B - SUSPECTED MINOR INJURY
16661528,TX - TEXAS,MC - MOTORCYCLE,ONG - ORANGE,no data,HONDA,UNKNOWN (HONDA),1972,B - SUSPECTED MINOR INJURY
16666407,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,UNKNOWN (SUZUKI),2004,A - SUSPECTED SERIOUS INJURY
16651284,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HONDA,ATC110 (HONDA),2012,B - SUSPECTED MINOR INJURY
16652683,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,KAWASAKI,VN900 (KAWASAKI),2009,B - SUSPECTED MINOR INJURY
16655765,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2003,A - SUSPECTED SERIOUS INJURY
16657937,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,FLHRC (HARLEY-DAVIDSON),2014,B - SUSPECTED MINOR INJURY
16664143,no data,MC - MOTORCYCLE,RED - RED,no data,SUZUKI,GSX750 (SUZUKI),2007,K - FATAL INJURY
16651326,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,SUZUKI,TU250 (SUZUKI),2018,B - SUSPECTED MINOR INJURY
16652141,TX - TEXAS,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,FXDC (HARLEY-DAVIDSON),2009,B - SUSPECTED MINOR INJURY
16652277,TX - TEXAS,MC - MOTORCYCLE,SIL - SILVER,no data,HARLEY-DAVIDSON,FLH80 (HARLEY-DAVIDSON),2006,A - SUSPECTED SERIOUS INJURY
16653545,no data,MC - MOTORCYCLE,WHI - WHITE,no data,ALL OTHER MAKES,UNKNOWN (ALL OTHER MAKES),2018,B - SUSPECTED MINOR INJURY
16656229,TX - TEXAS,MC - MOTORCYCLE,BLK - BLACK,no data,HARLEY-DAVIDSON,FLHRCI (HARLEY-DAVIDSON),2000,B - SUSPECTED MINOR INJURY
16657034,LA - LOUISIANA,MC - MOTORCYCLE,BLU - BLUE,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2012,B - SUSPECTED MINOR INJURY
16658213,TX - TEXAS,MC - MOTORCYCLE,WHI - WHITE,no data,HARLEY-DAVIDSON,UNKNOWN (HARLEY-DAVIDSON),2007,A - SUSPECTED SERIOUS INJURY
16658287,TX - TEXAS,MC - MOTORCYCLE,RED - RED,no data,HARLEY-DAVIDSON,FLHCS (HARLEY-DAVIDSON),2016,A - SUSPECTED SERIOUS INJURY
